Volume,Abs
0.756922,0.240991
0.757752,0.240668
0.758583,0.240773
0.759413,0.240618
0.760244,0.240188
0.761075,0.239788
0.761906,0.239021
0.762736,0.238364
0.763567,0.238176
0.764398,0.237831
0.765228,0.237489
0.766059,0.237493
0.766889,0.237354
0.76772,0.236793
0.768551,0.236452
0.769382,0.236155
0.770212,0.235488
0.771043,0.234724
0.771873,0.234288
0.772704,0.233882
0.773535,0.23298
0.774365,0.232909
0.775196,0.233238
0.776027,0.233019
0.776857,0.232796
0.777688,0.232722
0.778519,0.231873
0.779349,0.230731
0.78018,0.230318
0.781011,0.229438
0.781841,0.228858
0.782672,0.228143
0.783503,0.227589
0.784333,0.226966
0.785164,0.226747
0.785995,0.226315
0.786825,0.22604
0.787656,0.225488
0.788487,0.225033
0.789317,0.224495
0.790148,0.224147
0.790979,0.223566
0.791809,0.222908
0.79264,0.222238
0.793471,0.221694
0.794301,0.220844
0.795132,0.220249
0.795963,0.219709
0.796793,0.219673
0.797624,0.219299
0.798455,0.218967
0.799285,0.21853
0.800116,0.217623
0.800947,0.217002
0.801777,0.216597
0.802608,0.216177
0.803439,0.216027
0.804269,0.215917
0.8051,0.215281
0.805931,0.214185
0.806761,0.213405
0.807592,0.212958
0.808423,0.212136
0.809253,0.211906
0.810084,0.211772
0.810915,0.210695
0.811745,0.209635
0.812576,0.209003
0.813407,0.208409
0.814237,0.208055
0.815068,0.207818
0.815899,0.207181
0.816729,0.206011
0.81756,0.205101
0.818391,0.204074
0.819221,0.203294
0.820052,0.202872
0.820883,0.20239
0.821713,0.20168
0.822544,0.201357
0.823375,0.201268
0.824205,0.201124
0.825036,0.20048
0.825867,0.199906
0.826697,0.199261
0.827528,0.198888
0.828359,0.198497
0.829189,0.197865
0.83002,0.197405
0.830851,0.196938
0.831681,0.196639
0.832512,0.19613
0.833343,0.195755
0.834173,0.195593
0.835004,0.195103
0.835835,0.19515
0.836665,0.194731
0.837496,0.194218
0.838327,0.19335
0.839157,0.193083
0.839988,0.19274
0.840819,0.192352
0.841649,0.19219
0.84248,0.191777
0.84331,0.191451
0.844141,0.190176
0.844972,0.189147
0.845803,0.187901
0.846633,0.187389
0.847464,0.186913
0.848294,0.18651
0.849125,0.185157
0.849956,0.184722
0.850786,0.184153
0.851617,0.183109
0.852448,0.182492
0.853279,0.181891
0.854109,0.181904
0.85494,0.181637
0.85577,0.180995
0.856601,0.180567
0.857432,0.180018
0.858262,0.179859
0.859093,0.179278
0.859924,0.178827
0.860754,0.177623
0.861585,0.176793
0.862416,0.176458
0.863246,0.176106
0.864077,0.175488
0.864908,0.174542
0.865738,0.173669
0.866569,0.173324
0.8674,0.173015
0.86823,0.172526
0.869061,0.171796
0.869892,0.170713
0.870722,0.170277
0.871553,0.16913
0.872384,0.168501
0.873214,0.167796
0.874045,0.167221
0.874876,0.166902
0.875706,0.166004
0.876537,0.16545
0.877368,0.16452
0.878198,0.163497
0.879029,0.162743
0.87986,0.162069
0.88069,0.161265
0.881521,0.160561
0.882352,0.159738
0.883182,0.158664
0.884013,0.158026
0.884844,0.156739
0.885674,0.156485
0.886505,0.155873
0.887336,0.155324
0.888166,0.154072
0.888997,0.153412
0.889828,0.152392
0.890658,0.151877
0.891489,0.151305
0.89232,0.150498
0.89315,0.149776
0.893981,0.149281
0.894812,0.148831
0.895642,0.147542
0.896473,0.146049
0.897304,0.145585
0.898134,0.145038
0.898965,0.143658
0.899796,0.142189
0.900626,0.141208
0.901457,0.139918
0.902288,0.13951
0.903118,0.139023
0.903949,0.138016
0.90478,0.137078
0.90561,0.135949
0.906441,0.135149
0.907272,0.134566
0.908102,0.133567
0.908933,0.131943
0.909764,0.131219
0.910594,0.130357
0.911425,0.129332
0.912256,0.128222
0.913086,0.127589
0.913917,0.127055
0.914748,0.126259
0.915578,0.125745
0.916409,0.124148
0.91724,0.123289
0.91807,0.122265
0.918901,0.121508
0.919732,0.120649
0.920562,0.119464
0.921393,0.11865
0.922224,0.117449
0.923054,0.116494
0.923885,0.115476
0.924716,0.115018
0.925546,0.11334
0.926377,0.112426
0.927208,0.111651
0.928038,0.110742
0.928869,0.110167
0.9297,0.109851
0.93053,0.10895
0.931361,0.108662
0.932191,0.107706
0.933022,0.106997
0.933853,0.106257
0.934684,0.105955
0.935514,0.105074
0.936345,0.104349
0.937176,0.103415
0.938006,0.102306
0.938837,0.100905
0.939667,0.099908
0.940498,0.099724
0.941329,0.099491
0.94216,0.098672
0.94299,0.098
0.943821,0.097278
0.944651,0.09663
