Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV 1_280,,Cond,,Conc B,,Injection,,Run Log,,"UV 1_280_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Injection,ml,Logbook,ml,mAU
15.663474,4.868939,,,,,,,,,16.689373,1.036222
15.664227,4.866076,,,,,,,,,16.690126,1.036222
15.664981,4.86339,,,,,,,,,16.69088,1.036373
15.665734,4.860637,,,,,,,,,16.691633,1.036525
15.666488,4.857564,,,,,,,,,16.692387,1.036677
15.667241,4.854828,,,,,,,,,16.69314,1.036829
15.667994,4.852002,,,,,,,,,16.693893,1.036981
15.668748,4.848646,,,,,,,,,16.694647,1.037132
15.669501,4.845198,,,,,,,,,16.6954,1.037284
15.670255,4.84199,,,,,,,,,16.696154,1.037436
15.671008,4.838232,,,,,,,,,16.696907,1.037588
15.671762,4.834991,,,,,,,,,16.69766,1.037739
15.672517,4.831765,,,,,,,,,16.698414,1.037739
15.67327,4.828818,,,,,,,,,16.699167,1.037739
15.674024,4.826463,,,,,,,,,16.699921,1.037739
15.674777,4.823814,,,,,,,,,16.700674,1.037739
15.67553,4.820806,,,,,,,,,16.701427,1.037739
15.676284,4.817764,,,,,,,,,16.702181,1.037739
15.677037,4.814046,,,,,,,,,16.702936,1.037739
15.677791,4.810961,,,,,,,,,16.70369,1.037739
15.678544,4.80808,,,,,,,,,16.704443,1.037739
15.679297,4.804918,,,,,,,,,16.705196,1.037739
15.680051,4.800928,,,,,,,,,16.70595,1.037739
15.680804,4.797207,,,,,,,,,16.706703,1.037739
15.681558,4.793914,,,,,,,,,16.707457,1.037739
15.682311,4.791206,,,,,,,,,16.70821,1.037739
15.683064,4.788859,,,,,,,,,16.708963,1.037739
15.683818,4.78553,,,,,,,,,16.709717,1.037739
15.684571,4.783082,,,,,,,,,16.71047,1.037739
15.685325,4.78057,,,,,,,,,16.711224,1.037739
15.686078,4.778536,,,,,,,,,16.711977,1.037739
15.686833,4.776443,,,,,,,,,16.71273,1.037739
15.687587,4.774019,,,,,,,,,16.713484,1.037889
15.68834,4.771403,,,,,,,,,16.714237,1.038039
15.689094,4.768349,,,,,,,,,16.714991,1.038189
15.689847,4.765922,,,,,,,,,16.715744,1.038339
15.6906,4.762691,,,,,,,,,16.716497,1.038489
15.691354,4.759571,,,,,,,,,16.717253,1.038639
15.692107,4.75617,,,,,,,,,16.718006,1.038789
15.692861,4.752735,,,,,,,,,16.71876,1.038939
15.693614,4.749791,,,,,,,,,16.719513,1.039089
15.694367,4.746883,,,,,,,,,16.720266,1.039239
15.695121,4.743645,,,,,,,,,16.72102,1.039239
15.695874,4.74144,,,,,,,,,16.721773,1.039239
15.696628,4.73837,,,,,,,,,16.722527,1.039239
15.697381,4.73436,,,,,,,,,16.72328,1.039239
15.698134,4.731277,,,,,,,,,16.724033,1.039239
15.698888,4.728127,,,,,,,,,16.724787,1.039239
15.699641,4.724936,,,,,,,,,16.72554,1.039239
15.700397,4.721744,,,,,,,,,16.726294,1.039239
15.70115,4.719215,,,,,,,,,16.727047,1.039239
15.701903,4.715733,,,,,,,,,16.7278,1.039239
15.702657,4.71257,,,,,,,,,16.728554,1.039239
15.70341,4.709049,,,,,,,,,16.729307,1.039239
15.704164,4.706233,,,,,,,,,16.730061,1.039239
15.704917,4.702858,,,,,,,,,16.730816,1.039239
15.70567,4.699745,,,,,,,,,16.731569,1.039239
15.706424,4.696484,,,,,,,,,16.732323,1.039239
15.707177,4.693243,,,,,,,,,16.733076,1.039239
15.707931,4.689773,,,,,,,,,16.733829,1.039239
15.708684,4.687179,,,,,,,,,16.734583,1.039239
15.709437,4.683971,,,,,,,,,16.735336,1.039239
15.710191,4.680814,,,,,,,,,16.73609,1.039239
15.710944,4.677894,,,,,,,,,16.736843,1.039239
15.711698,4.674437,,,,,,,,,16.737597,1.039239
15.712451,4.671273,,,,,,,,,16.73835,1.039239
15.713204,4.668011,,,,,,,,,16.739103,1.039239
15.713958,4.665259,,,,,,,,,16.739857,1.039239
15.714713,4.662934,,,,,,,,,16.74061,1.039239
15.715466,4.660213,,,,,,,,,16.741364,1.039239
15.71622,4.657323,,,,,,,,,16.742117,1.039239
15.716973,4.654551,,,,,,,,,16.74287,1.039239
15.717727,4.65211,,,,,,,,,16.743624,1.039387
15.71848,4.649486,,,,,,,,,16.744377,1.039536
15.719234,4.64634,,,,,,,,,16.745132,1.039684
15.719987,4.642864,,,,,,,,,16.745886,1.039832
15.72074,4.639611,,,,,,,,,16.746639,1.03998
15.721494,4.636651,,,,,,,,,16.747393,1.040128
15.722247,4.633681,,,,,,,,,16.748146,1.040277
15.723001,4.630568,,,,,,,,,16.748899,1.040425
15.723754,4.626961,,,,,,,,,16.749653,1.040573
15.724507,4.623494,,,,,,,,,16.750406,1.040721
15.725261,4.620345,,,,,,,,,16.75116,1.040721
15.726014,4.617444,,,,,,,,,16.751913,1.040721
15.726768,4.614556,,,,,,,,,16.752666,1.040721
15.727521,4.611574,,,,,,,,,16.75342,1.040721
15.728274,4.608872,,,,,,,,,16.754173,1.040721
15.72903,4.606201,,,,,,,,,16.754927,1.040721
15.729783,4.603492,,,,,,,,,16.75568,1.040721
15.730536,4.601066,,,,,,,,,16.756433,1.040721
15.73129,4.598785,,,,,,,,,16.757187,1.040721
15.732043,4.596059,,,,,,,,,16.75794,1.040721
15.732797,4.592976,,,,,,,,,16.758694,1.040721
15.73355,4.590679,,,,,,,,,16.759449,1.040721
15.734303,4.588134,,,,,,,,,16.760202,1.040721
15.735057,4.585844,,,,,,,,,16.760956,1.040721
15.73581,4.583721,,,,,,,,,16.761709,1.040721
15.736564,4.581229,,,,,,,,,16.762463,1.040721
15.737317,4.57852,,,,,,,,,16.763216,1.040721
15.73807,4.576117,,,,,,,,,16.763969,1.040721
15.738824,4.573313,,,,,,,,,16.764723,1.040721
15.739577,4.570673,,,,,,,,,16.765476,1.040721
15.740331,4.568046,,,,,,,,,16.76623,1.040721
15.741084,4.565467,,,,,,,,,16.766983,1.040721
15.741838,4.562302,,,,,,,,,16.767736,1.040721
15.742591,4.559739,,,,,,,,,16.76849,1.040721
15.743346,4.55724,,,,,,,,,16.769243,1.040721
15.7441,4.554237,,,,,,,,,16.769997,1.040721
15.744853,4.55142,,,,,,,,,16.77075,1.040721
15.745606,4.549347,,,,,,,,,16.771503,1.040721
15.74636,4.546626,,,,,,,,,16.772257,1.040721
15.747113,4.543921,,,,,,,,,16.77301,1.040721
15.747867,4.541937,,,,,,,,,16.773766,1.040868
15.74862,4.540018,,,,,,,,,16.774519,1.041014
15.749373,4.537535,,,,,,,,,16.775272,1.041161
15.750127,4.534544,,,,,,,,,16.776026,1.041307
15.75088,4.531842,,,,,,,,,16.776779,1.041454
15.751634,4.529264,,,,,,,,,16.777533,1.0416
15.752387,4.526923,,,,,,,,,16.778286,1.041747
15.75314,4.524685,,,,,,,,,16.779039,1.041893
15.753894,4.52213,,,,,,,,,16.779793,1.04204
15.754647,4.519457,,,,,,,,,16.780546,1.042186
15.755401,4.516309,,,,,,,,,16.7813,1.042186
15.756154,4.513033,,,,,,,,,16.782053,1.042186
15.756909,4.510538,,,,,,,,,16.782806,1.042186
15.757663,4.508554,,,,,,,,,16.78356,1.042186
15.758416,4.505837,,,,,,,,,16.784313,1.042186
15.75917,4.502975,,,,,,,,,16.785067,1.042186
15.759923,4.49965,,,,,,,,,16.78582,1.042186
15.760676,4.496626,,,,,,,,,16.786573,1.042186
15.76143,4.494455,,,,,,,,,16.787329,1.042186
15.762183,4.492551,,,,,,,,,16.788082,1.042186
15.762937,4.490924,,,,,,,,,16.788836,1.042186
15.76369,4.489144,,,,,,,,,16.789589,1.042186
15.764443,4.487448,,,,,,,,,16.790342,1.042186
15.765197,4.485583,,,,,,,,,16.791096,1.042186
15.76595,4.48355,,,,,,,,,16.791849,1.042186
15.766704,4.481419,,,,,,,,,16.792603,1.042186
15.767457,4.478535,,,,,,,,,16.793356,1.042186
15.76821,4.475835,,,,,,,,,16.794109,1.042186
15.768964,4.472985,,,,,,,,,16.794863,1.042186
15.769717,4.47094,,,,,,,,,16.795616,1.042186
15.770471,4.4686,,,,,,,,,16.79637,1.042331
15.771226,4.466488,,,,,,,,,16.797123,1.042476
15.771979,4.464855,,,,,,,,,16.797876,1.042621
15.772733,4.461764,,,,,,,,,16.79863,1.042766
15.773486,4.459286,,,,,,,,,16.799383,1.04291
15.77424,4.457079,,,,,,,,,16.800137,1.043055
15.774993,4.455064,,,,,,,,,16.80089,1.0432
15.775746,4.45313,,,,,,,,,16.801645,1.043345
15.7765,4.450672,,,,,,,,,16.802399,1.04349
15.777253,4.448094,,,,,,,,,16.803152,1.043634
15.778007,4.44514,,,,,,,,,16.803905,1.043634
15.77876,4.44263,,,,,,,,,16.804659,1.043634
15.779513,4.440534,,,,,,,,,16.805412,1.043634
15.780267,4.438416,,,,,,,,,16.806166,1.043634
15.78102,4.436183,,,,,,,,,16.806919,1.043634
15.781774,4.434636,,,,,,,,,16.807673,1.043634
15.782527,4.432942,,,,,,,,,16.808426,1.043634
15.78328,4.430097,,,,,,,,,16.809179,1.043634
15.784034,4.428005,,,,,,,,,16.809933,1.043634
15.784787,4.426075,,,,,,,,,16.810686,1.043634
15.785542,4.423157,,,,,,,,,16.81144,1.043634
15.786296,4.420882,,,,,,,,,16.812193,1.043634
15.787049,4.419016,,,,,,,,,16.812946,1.043634
15.787803,4.417351,,,,,,,,,16.8137,1.043634
15.788556,4.414827,,,,,,,,,16.814453,1.043634
15.78931,4.412005,,,,,,,,,16.815207,1.043634
15.790063,4.409401,,,,,,,,,16.815962,1.043634
15.790816,4.406979,,,,,,,,,16.816715,1.043634
15.79157,4.404886,,,,,,,,,16.817469,1.043634
15.792323,4.403155,,,,,,,,,16.818222,1.043634
15.793077,4.401403,,,,,,,,,16.818975,1.043634
15.79383,4.400257,,,,,,,,,16.819729,1.043634
15.794583,4.398061,,,,,,,,,16.820482,1.043634
15.795337,4.395817,,,,,,,,,16.821236,1.043634
15.79609,4.394412,,,,,,,,,16.821989,1.043634
15.796844,4.392419,,,,,,,,,16.822742,1.043634
15.797597,4.390834,,,,,,,,,16.823496,1.043634
15.79835,4.389023,,,,,,,,,16.824249,1.043634
15.799104,4.386881,,,,,,,,,16.825003,1.043634
15.799859,4.384802,,,,,,,,,16.825756,1.043634
15.800612,4.382387,,,,,,,,,16.826509,1.043777
15.801366,4.380021,,,,,,,,,16.827263,1.043921
15.802119,4.377412,,,,,,,,,16.828016,1.044064
15.802873,4.374956,,,,,,,,,16.82877,1.044207
15.803626,4.372927,,,,,,,,,16.829525,1.04435
15.804379,4.371378,,,,,,,,,16.830278,1.044493
15.805133,4.369854,,,,,,,,,16.831032,1.044636
15.805886,4.367381,,,,,,,,,16.831785,1.044779
15.80664,4.365733,,,,,,,,,16.832539,1.044922
15.807393,4.364321,,,,,,,,,16.833292,1.045065
15.808146,4.362561,,,,,,,,,16.834045,1.045065
15.8089,4.360517,,,,,,,,,16.834799,1.045065
15.809653,4.359169,,,,,,,,,16.835552,1.045065
15.810407,4.357891,,,,,,,,,16.836306,1.045065
15.81116,4.355771,,,,,,,,,16.837059,1.045065
15.811913,4.353821,,,,,,,,,16.837812,1.045065
15.812667,4.351814,,,,,,,,,16.838566,1.045065
15.813422,4.350539,,,,,,,,,16.839319,1.045065
15.814176,4.349302,,,,,,,,,16.840073,1.045065
15.814929,4.348299,,,,,,,,,16.840826,1.045065
15.815682,4.346675,,,,,,,,,16.841579,1.045065
15.816436,4.345793,,,,,,,,,16.842333,1.045065
15.817189,4.344339,,,,,,,,,16.843086,1.045065
15.817943,4.34303,,,,,,,,,16.843842,1.045065
15.818696,4.341931,,,,,,,,,16.844595,1.045065
15.819449,4.339832,,,,,,,,,16.845348,1.045065
15.820203,4.337879,,,,,,,,,16.846102,1.045065
15.820956,4.336627,,,,,,,,,16.846855,1.045065
15.82171,4.334448,,,,,,,,,16.847609,1.045065
15.822463,4.332868,,,,,,,,,16.848362,1.045065
15.823216,4.331649,,,,,,,,,16.849115,1.045207
15.82397,4.329309,,,,,,,,,16.849869,1.045348
15.824723,4.327771,,,,,,,,,16.850622,1.04549
15.825477,4.326071,,,,,,,,,16.851376,1.045631
15.82623,4.325472,,,,,,,,,16.852129,1.045773
15.826983,4.323906,,,,,,,,,16.852882,1.045914
15.827739,4.322007,,,,,,,,,16.853636,1.046055
15.828492,4.31989,,,,,,,,,16.854389,1.046197
15.829246,4.31811,,,,,,,,,16.855143,1.046338
15.829999,4.316694,,,,,,,,,16.855896,1.04648
15.830752,4.315357,,,,,,,,,16.856649,1.04648
15.831506,4.313605,,,,,,,,,16.857403,1.04648
15.832259,4.31235,,,,,,,,,16.858158,1.04648
15.833013,4.311827,,,,,,,,,16.858912,1.04648
15.833766,4.310789,,,,,,,,,16.859665,1.04648
15.834519,4.310176,,,,,,,,,16.860418,1.04648
15.835273,4.309227,,,,,,,,,16.861172,1.04648
15.836026,4.30842,,,,,,,,,16.861925,1.04648
15.83678,4.307609,,,,,,,,,16.862679,1.04648
15.837533,4.305972,,,,,,,,,16.863432,1.04648
15.838286,4.304631,,,,,,,,,16.864185,1.04648
15.83904,4.302443,,,,,,,,,16.864939,1.04648
15.839793,4.30038,,,,,,,,,16.865692,1.04648
15.840547,4.298821,,,,,,,,,16.866446,1.04648
15.8413,4.296338,,,,,,,,,16.867199,1.04648
15.842055,4.294351,,,,,,,,,16.867952,1.04648
15.842809,4.292693,,,,,,,,,16.868706,1.04648
15.843562,4.291436,,,,,,,,,16.869459,1.04648
15.844316,4.290118,,,,,,,,,16.870213,1.04648
15.845069,4.288436,,,,,,,,,16.870966,1.04648
15.845822,4.286855,,,,,,,,,16.871719,1.04648
15.846576,4.284976,,,,,,,,,16.872475,1.04648
15.847329,4.282638,,,,,,,,,16.873228,1.04648
15.848083,4.280874,,,,,,,,,16.873981,1.04648
15.848836,4.279032,,,,,,,,,16.874735,1.04648
15.849589,4.277221,,,,,,,,,16.875488,1.04648
15.850343,4.275532,,,,,,,,,16.876242,1.04648
15.851096,4.273439,,,,,,,,,16.876995,1.04648
15.85185,4.271557,,,,,,,,,16.877748,1.04648
15.852603,4.270148,,,,,,,,,16.878502,1.04648
15.853356,4.268767,,,,,,,,,16.879255,1.04662
15.85411,4.267079,,,,,,,,,16.880009,1.046759
15.854863,4.265133,,,,,,,,,16.880762,1.046899
15.855618,4.263653,,,,,,,,,16.881516,1.047039
15.856372,4.262144,,,,,,,,,16.882269,1.047179
15.857125,4.260972,,,,,,,,,16.883022,1.047318
15.857879,4.260111,,,,,,,,,16.883776,1.047458
15.858632,4.25841,,,,,,,,,16.884529,1.047598
15.859385,4.25679,,,,,,,,,16.885283,1.047738
15.860139,4.255877,,,,,,,,,16.886038,1.047878
15.860892,4.254412,,,,,,,,,16.886791,1.047878
15.861646,4.253075,,,,,,,,,16.887545,1.047878
15.862399,4.251031,,,,,,,,,16.888298,1.047878
15.863153,4.249003,,,,,,,,,16.889051,1.047878
15.863906,4.246988,,,,,,,,,16.889805,1.047878
15.864659,4.245376,,,,,,,,,16.890558,1.047878
15.865413,4.24386,,,,,,,,,16.891312,1.047878
15.866166,4.242523,,,,,,,,,16.892065,1.047878
15.86692,4.241258,,,,,,,,,16.892818,1.047878
15.867673,4.239557,,,,,,,,,16.893572,1.047878
15.868426,4.238001,,,,,,,,,16.894325,1.047878
15.86918,4.236457,,,,,,,,,16.895079,1.047878
15.869935,4.235074,,,,,,,,,16.895832,1.047878
15.870688,4.233053,,,,,,,,,16.896585,1.047878
15.871442,4.230916,,,,,,,,,16.897339,1.047878
15.872195,4.228414,,,,,,,,,16.898092,1.047878
15.872949,4.226313,,,,,,,,,16.898846,1.047878
15.873702,4.224571,,,,,,,,,16.899599,1.047878
15.874455,4.223102,,,,,,,,,16.900354,1.047878
15.875209,4.221667,,,,,,,,,16.901108,1.047878
15.875962,4.220309,,,,,,,,,16.901861,1.048016
15.876716,4.219381,,,,,,,,,16.902615,1.048154
15.877469,4.218323,,,,,,,,,16.903368,1.048292
15.878222,4.217131,,,,,,,,,16.904121,1.04843
15.878976,4.215516,,,,,,,,,16.904875,1.048568
15.879729,4.213931,,,,,,,,,16.905628,1.048706
15.880483,4.212863,,,,,,,,,16.906382,1.048845
15.881236,4.211402,,,,,,,,,16.907135,1.048983
15.881989,4.209638,,,,,,,,,16.907888,1.049121
15.882743,4.207743,,,,,,,,,16.908642,1.049259
15.883496,4.206101,,,,,,,,,16.909395,1.049259
15.884252,4.20467,,,,,,,,,16.910149,1.049259
15.885005,4.202929,,,,,,,,,16.910902,1.049259
15.885758,4.201334,,,,,,,,,16.911655,1.049259
15.886512,4.200207,,,,,,,,,16.912409,1.049259
15.887265,4.199061,,,,,,,,,16.913162,1.049259
15.888019,4.197594,,,,,,,,,16.913916,1.049259
15.888772,4.196119,,,,,,,,,16.914671,1.049259
15.889525,4.195302,,,,,,,,,16.915424,1.049259
15.890279,4.194412,,,,,,,,,16.916178,1.049259
15.891032,4.193262,,,,,,,,,16.916931,1.049259
15.891786,4.192014,,,,,,,,,16.917685,1.049259
15.892539,4.19109,,,,,,,,,16.918438,1.049259
15.893292,4.189501,,,,,,,,,16.919191,1.049259
15.894046,4.187643,,,,,,,,,16.919945,1.049259
15.894799,4.185797,,,,,,,,,16.920698,1.049259
15.895553,4.184224,,,,,,,,,16.921452,1.049259
15.896306,4.183215,,,,,,,,,16.922205,1.049259
15.897059,4.181849,,,,,,,,,16.922958,1.049259
15.897813,4.180676,,,,,,,,,16.923712,1.049259
15.898568,4.17945,,,,,,,,,16.924465,1.049259
15.899322,4.178675,,,,,,,,,16.925219,1.049259
15.900075,4.178494,,,,,,,,,16.925972,1.049259
15.900828,4.177958,,,,,,,,,16.926725,1.049259
15.901582,4.177091,,,,,,,,,16.927479,1.049259
15.902335,4.175978,,,,,,,,,16.928234,1.049259
15.903089,4.174738,,,,,,,,,16.928988,1.049259
15.903842,4.173032,,,,,,,,,16.929741,1.049259
15.904595,4.170932,,,,,,,,,16.930494,1.049259
15.905349,4.16921,,,,,,,,,16.931248,1.049259
15.906102,4.167393,,,,,,,,,16.932001,1.049395
15.906856,4.165526,,,,,,,,,16.932755,1.049532
15.907609,4.163623,,,,,,,,,16.933508,1.049669
15.908362,4.162064,,,,,,,,,16.934261,1.049805
15.909116,4.160978,,,,,,,,,16.935015,1.049942
15.909869,4.159989,,,,,,,,,16.935768,1.050078
15.910623,4.158865,,,,,,,,,16.936522,1.050215
15.911376,4.157307,,,,,,,,,16.937275,1.050351
15.912131,4.155654,,,,,,,,,16.938028,1.050488
15.912885,4.154463,,,,,,,,,16.938782,1.050624
15.913638,4.15364,,,,,,,,,16.939535,1.050624
15.914392,4.152997,,,,,,,,,16.940289,1.050624
15.915145,4.151759,,,,,,,,,16.941042,1.050624
15.915898,4.150253,,,,,,,,,16.941795,1.050624
15.916652,4.149748,,,,,,,,,16.942551,1.050624
15.917405,4.148974,,,,,,,,,16.943304,1.050624
15.918159,4.147874,,,,,,,,,16.944057,1.050624
15.918912,4.147087,,,,,,,,,16.944811,1.050624
15.919665,4.146188,,,,,,,,,16.945564,1.050624
15.920419,4.145344,,,,,,,,,16.946318,1.050624
15.921172,4.14458,,,,,,,,,16.947071,1.050624
15.921926,4.144034,,,,,,,,,16.947824,1.050624
15.922679,4.143957,,,,,,,,,16.948578,1.050624
15.923432,4.143548,,,,,,,,,16.949331,1.050624
15.924186,4.142665,,,,,,,,,16.950085,1.050624
15.924939,4.142353,,,,,,,,,16.950838,1.050624
15.925693,4.142453,,,,,,,,,16.951591,1.050624
15.926448,4.141716,,,,,,,,,16.952345,1.050624
15.927201,4.140368,,,,,,,,,16.953098,1.050624
15.927955,4.139552,,,,,,,,,16.953852,1.050624
15.928708,4.138603,,,,,,,,,16.954605,1.050759
15.929461,4.137468,,,,,,,,,16.955359,1.050894
15.930215,4.136161,,,,,,,,,16.956112,1.051029
15.930968,4.135994,,,,,,,,,16.956867,1.051164
15.931722,4.13549,,,,,,,,,16.957621,1.051299
15.932475,4.135082,,,,,,,,,16.958374,1.051434
15.933228,4.13395,,,,,,,,,16.959127,1.051569
15.933982,4.13331,,,,,,,,,16.959881,1.051704
15.934735,4.132268,,,,,,,,,16.960634,1.051839
15.935489,4.131217,,,,,,,,,16.961388,1.051974
15.936242,4.130707,,,,,,,,,16.962141,1.051974
15.936996,4.129409,,,,,,,,,16.962894,1.051974
15.937749,4.128319,,,,,,,,,16.963648,1.051974
15.938502,4.127632,,,,,,,,,16.964401,1.051974
15.939256,4.126567,,,,,,,,,16.965155,1.051974
15.940009,4.125818,,,,,,,,,16.965908,1.051974
15.940764,4.125099,,,,,,,,,16.966661,1.051974
15.941518,4.124897,,,,,,,,,16.967415,1.051974
15.942271,4.124539,,,,,,,,,16.968168,1.051974
15.943025,4.124444,,,,,,,,,16.968922,1.051974
15.943778,4.124588,,,,,,,,,16.969675,1.051974
15.944531,4.124491,,,,,,,,,16.970428,1.051974
15.945285,4.124228,,,,,,,,,16.971184,1.051974
15.946038,4.123695,,,,,,,,,16.971937,1.051974
15.946792,4.122944,,,,,,,,,16.972691,1.051974
15.947545,4.122565,,,,,,,,,16.973444,1.051974
15.948298,4.121722,,,,,,,,,16.974197,1.051974
15.949052,4.120956,,,,,,,,,16.974951,1.051974
15.949805,4.120119,,,,,,,,,16.975704,1.051974
15.950559,4.119218,,,,,,,,,16.976458,1.051974
15.951312,4.118575,,,,,,,,,16.977211,1.051974
15.952065,4.117654,,,,,,,,,16.977964,1.051974
15.952819,4.117618,,,,,,,,,16.978718,1.051974
15.953572,4.117547,,,,,,,,,16.979471,1.051974
15.954326,4.116804,,,,,,,,,16.980225,1.051974
15.955081,4.116217,,,,,,,,,16.980978,1.051974
15.955834,4.115429,,,,,,,,,16.981731,1.051974
15.956588,4.114311,,,,,,,,,16.982485,1.051974
15.957341,4.11346,,,,,,,,,16.983238,1.051974
15.958095,4.112787,,,,,,,,,16.983992,1.051974
15.958848,4.111922,,,,,,,,,16.984747,1.052107
15.959601,4.111382,,,,,,,,,16.9855,1.05224
15.960355,4.110966,,,,,,,,,16.986254,1.052374
15.961108,4.110815,,,,,,,,,16.987007,1.052507
15.961862,4.110509,,,,,,,,,16.987761,1.052641
15.962615,4.109354,,,,,,,,,16.988514,1.052774
15.963368,4.107881,,,,,,,,,16.989267,1.052907
15.964122,4.106659,,,,,,,,,16.990021,1.053041
15.964875,4.106285,,,,,,,,,16.990774,1.053174
15.965629,4.105482,,,,,,,,,16.991528,1.053307
15.966382,4.104418,,,,,,,,,16.992281,1.053307
15.967135,4.10398,,,,,,,,,16.993034,1.053307
15.967889,4.103597,,,,,,,,,16.993788,1.053307
15.968644,4.103205,,,,,,,,,16.994541,1.053307
15.969398,4.102592,,,,,,,,,16.995295,1.053307
15.970151,4.102084,,,,,,,,,16.996048,1.053307
15.970904,4.101739,,,,,,,,,16.996801,1.053307
15.971658,4.10199,,,,,,,,,16.997555,1.053307
15.972411,4.100492,,,,,,,,,16.998308,1.053307
15.973165,4.099759,,,,,,,,,16.999063,1.053307
15.973918,4.098202,,,,,,,,,16.999817,1.053307
15.974671,4.097493,,,,,,,,,17.00057,1.053307
15.975425,4.097348,,,,,,,,,17.001324,1.053307
15.976178,4.095667,,,,,,,,,17.002077,1.053307
15.976932,4.094801,,,,,,,,,17.002831,1.053307
15.977685,4.093992,,,,,,,,,17.003584,1.053307
15.978438,4.093518,,,,,,,,,17.004337,1.053307
15.979192,4.092618,,,,,,,,,17.005091,1.053307
15.979945,4.091441,,,,,,,,,17.005844,1.053307
15.980699,4.09078,,,,,,,,,17.006598,1.053307
15.981452,4.089941,,,,,,,,,17.007351,1.053439
15.982205,4.089276,,,,,,,,,17.008104,1.053571
15.982961,4.088077,,,,,,,,,17.008858,1.053703
15.983714,4.087395,,,,,,,,,17.009611,1.053835
15.984468,4.087086,,,,,,,,,17.010365,1.053967
15.985221,4.08613,,,,,,,,,17.011118,1.054098
15.985974,4.086469,,,,,,,,,17.011871,1.05423
15.986728,4.086288,,,,,,,,,17.012625,1.054362
15.987481,4.086729,,,,,,,,,17.01338,1.054494
15.988235,4.085786,,,,,,,,,17.014133,1.054626
15.988988,4.084935,,,,,,,,,17.014887,1.054626
15.989741,4.084918,,,,,,,,,17.01564,1.054626
15.990495,4.084548,,,,,,,,,17.016394,1.054626
15.991248,4.084114,,,,,,,,,17.017147,1.054626
15.992002,4.083467,,,,,,,,,17.0179,1.054626
15.992755,4.08293,,,,,,,,,17.018654,1.054626
15.993508,4.082716,,,,,,,,,17.019407,1.054626
15.994262,4.082744,,,,,,,,,17.020161,1.054626
15.995015,4.082571,,,,,,,,,17.020914,1.054626
15.995769,4.081621,,,,,,,,,17.021667,1.054626
15.996522,4.080841,,,,,,,,,17.022421,1.054626
15.997277,4.079383,,,,,,,,,17.023174,1.054626
15.998031,4.078997,,,,,,,,,17.023928,1.054626
15.998784,4.078057,,,,,,,,,17.024681,1.054626
15.999537,4.077488,,,,,,,,,17.025434,1.054626
16.00029,4.076923,,,,,,,,,17.026188,1.054626
16.001043,4.076866,,,,,,,,,17.026941,1.054626
16.001797,4.076542,,,,,,,,,17.027697,1.054626
16.00255,4.076228,,,,,,,,,17.02845,1.054626
16.003304,4.076086,,,,,,,,,17.029203,1.054626
16.004057,4.076867,,,,,,,,,17.029957,1.054626
16.00481,4.076684,,,,,,,,,17.03071,1.054626
16.005564,4.076738,,,,,,,,,17.031464,1.054626
16.006317,4.076234,,,,,,,,,17.032217,1.054626
16.007071,4.076468,,,,,,,,,17.03297,1.054626
16.007824,4.075915,,,,,,,,,17.033724,1.054626
16.008577,4.075814,,,,,,,,,17.034477,1.054626
16.009331,4.075059,,,,,,,,,17.035231,1.054626
16.010084,4.075527,,,,,,,,,17.035984,1.054626
16.010839,4.075389,,,,,,,,,17.036737,1.054626
16.011593,4.075597,,,,,,,,,17.037491,1.054756
16.012346,4.075131,,,,,,,,,17.038244,1.054886
16.0131,4.074539,,,,,,,,,17.038998,1.055016
16.013853,4.074838,,,,,,,,,17.039751,1.055147
16.014606,4.075355,,,,,,,,,17.040504,1.055277
16.01536,4.075721,,,,,,,,,17.04126,1.055407
16.016113,4.076305,,,,,,,,,17.042013,1.055537
16.016867,4.076457,,,,,,,,,17.042767,1.055668
16.01762,4.076796,,,,,,,,,17.04352,1.055798
16.018373,4.076097,,,,,,,,,17.044273,1.055928
16.019127,4.075714,,,,,,,,,17.045027,1.055928
16.01988,4.075885,,,,,,,,,17.04578,1.055928
16.020634,4.076664,,,,,,,,,17.046534,1.055928
16.021387,4.077177,,,,,,,,,17.047287,1.055928
16.022141,4.077454,,,,,,,,,17.04804,1.055928
16.022894,4.077678,,,,,,,,,17.048794,1.055928
16.023647,4.07774,,,,,,,,,17.049547,1.055928
16.024401,4.077716,,,,,,,,,17.050301,1.055928
16.025156,4.077885,,,,,,,,,17.051054,1.055928
16.025909,4.078817,,,,,,,,,17.051807,1.055928
16.026663,4.07893,,,,,,,,,17.052561,1.055928
16.027416,4.078799,,,,,,,,,17.053314,1.055928
16.02817,4.078554,,,,,,,,,17.054068,1.055928
16.028923,4.079212,,,,,,,,,17.054821,1.055928
16.029676,4.080033,,,,,,,,,17.055576,1.055928
16.03043,4.080755,,,,,,,,,17.05633,1.055928
16.031183,4.080915,,,,,,,,,17.057083,1.055928
16.031937,4.081178,,,,,,,,,17.057837,1.055928
16.03269,4.082184,,,,,,,,,17.05859,1.055928
16.033443,4.08355,,,,,,,,,17.059343,1.055928
16.034197,4.084409,,,,,,,,,17.060097,1.056057
16.03495,4.084991,,,,,,,,,17.06085,1.056186
