Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV 1_280,,Cond,,Conc B,,Injection,,Run Log,,Fraction,,"UV 1_280_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Injection,ml,Logbook,ml,Fraction,ml,mAU
10.380159,-0.271398,,,,,,,,,,,11.405842,-0.770132
10.38099,-0.270705,,,,,,,,,,,11.406672,-0.770132
10.381821,-0.270146,,,,,,,,,,,11.407503,-0.770132
10.382651,-0.269712,,,,,,,,,,,11.408334,-0.770132
10.383482,-0.268936,,,,,,,,,,,11.409164,-0.770132
10.384313,-0.268461,,,,,,,,,,,11.409995,-0.770132
10.385143,-0.267634,,,,,,,,,,,11.410826,-0.770132
10.385974,-0.267006,,,,,,,,,,,11.411656,-0.770132
10.386805,-0.266622,,,,,,,,,,,11.412487,-0.770132
10.387635,-0.266098,,,,,,,,,,,11.413318,-0.770132
10.388466,-0.265718,,,,,,,,,,,11.414148,-0.76994
10.389297,-0.265679,,,,,,,,,,,11.414979,-0.769747
10.390127,-0.264856,,,,,,,,,,,11.41581,-0.769555
10.390958,-0.263796,,,,,,,,,,,11.41664,-0.769363
10.391788,-0.262778,,,,,,,,,,,11.417471,-0.76917
10.392619,-0.262448,,,,,,,,,,,11.418302,-0.768978
10.39345,-0.261968,,,,,,,,,,,11.419132,-0.768786
10.39428,-0.261344,,,,,,,,,,,11.419963,-0.768593
10.395111,-0.260604,,,,,,,,,,,11.420794,-0.768401
10.395942,-0.259844,,,,,,,,,,,11.421624,-0.768209
10.396772,-0.258865,,,,,,,,,,,11.422455,-0.768209
10.397603,-0.257817,,,,,,,,,,,11.423285,-0.768209
10.398434,-0.257079,,,,,,,,,,,11.424117,-0.768209
10.399264,-0.256134,,,,,,,,,,,11.424948,-0.768209
10.400095,-0.255739,,,,,,,,,,,11.425778,-0.768209
10.400926,-0.254484,,,,,,,,,,,11.426609,-0.768209
10.401756,-0.253422,,,,,,,,,,,11.42744,-0.768209
10.402587,-0.252321,,,,,,,,,,,11.42827,-0.768209
10.403418,-0.251867,,,,,,,,,,,11.429101,-0.768209
10.404248,-0.251493,,,,,,,,,,,11.429932,-0.768209
10.405079,-0.250333,,,,,,,,,,,11.430762,-0.76802
10.40591,-0.249304,,,,,,,,,,,11.431593,-0.767831
10.406741,-0.24853,,,,,,,,,,,11.432424,-0.767642
10.407572,-0.247707,,,,,,,,,,,11.433254,-0.767454
10.408402,-0.246985,,,,,,,,,,,11.434085,-0.767265
10.409233,-0.246688,,,,,,,,,,,11.434916,-0.767076
10.410064,-0.245323,,,,,,,,,,,11.435746,-0.766887
10.410894,-0.244913,,,,,,,,,,,11.436577,-0.766699
10.411725,-0.244025,,,,,,,,,,,11.437407,-0.76651
10.412556,-0.242701,,,,,,,,,,,11.438238,-0.766321
10.413386,-0.241816,,,,,,,,,,,11.439069,-0.766321
10.414217,-0.241457,,,,,,,,,,,11.439899,-0.766321
10.415048,-0.239995,,,,,,,,,,,11.44073,-0.766321
10.415878,-0.239635,,,,,,,,,,,11.441561,-0.766321
10.416709,-0.238158,,,,,,,,,,,11.442391,-0.766321
10.41754,-0.237214,,,,,,,,,,,11.443222,-0.766321
10.41837,-0.235812,,,,,,,,,,,11.444053,-0.766321
10.419201,-0.234817,,,,,,,,,,,11.444883,-0.766321
10.420032,-0.233889,,,,,,,,,,,11.445714,-0.766321
10.420862,-0.232832,,,,,,,,,,,11.446545,-0.766321
10.421693,-0.231656,,,,,,,,,,,11.447375,-0.766136
10.422523,-0.23083,,,,,,,,,,,11.448206,-0.76595
10.423354,-0.229271,,,,,,,,,,,11.449037,-0.765765
10.424185,-0.228371,,,,,,,,,,,11.449867,-0.76558
10.425015,-0.227646,,,,,,,,,,,11.450698,-0.765395
10.425846,-0.226193,,,,,,,,,,,11.451529,-0.765209
10.426677,-0.225385,,,,,,,,,,,11.452359,-0.765024
10.427507,-0.224111,,,,,,,,,,,11.45319,-0.764839
10.428338,-0.223118,,,,,,,,,,,11.454021,-0.764653
10.429169,-0.221953,,,,,,,,,,,11.454851,-0.764468
10.429999,-0.220634,,,,,,,,,,,11.455682,-0.764468
10.43083,-0.219036,,,,,,,,,,,11.456512,-0.764468
10.431661,-0.217801,,,,,,,,,,,11.457343,-0.764468
10.432491,-0.216426,,,,,,,,,,,11.458174,-0.764468
10.433322,-0.215737,,,,,,,,,,,11.459004,-0.764468
10.434153,-0.214144,,,,,,,,,,,11.459835,-0.764468
10.434983,-0.213306,,,,,,,,,,,11.460666,-0.764468
10.435814,-0.212294,,,,,,,,,,,11.461496,-0.764468
10.436645,-0.211527,,,,,,,,,,,11.462327,-0.764468
10.437475,-0.210609,,,,,,,,,,,11.463158,-0.764468
10.438306,-0.209621,,,,,,,,,,,11.463988,-0.764468
10.439137,-0.208264,,,,,,,,,,,11.464819,-0.764468
10.439967,-0.207482,,,,,,,,,,,11.46565,-0.764468
10.440798,-0.205993,,,,,,,,,,,11.46648,-0.764468
10.441628,-0.204687,,,,,,,,,,,11.467311,-0.764468
10.442459,-0.203474,,,,,,,,,,,11.468142,-0.764468
10.44329,-0.203441,,,,,,,,,,,11.468972,-0.764468
10.44412,-0.202209,,,,,,,,,,,11.469803,-0.764468
10.444951,-0.200748,,,,,,,,,,,11.470634,-0.764468
10.445782,-0.199336,,,,,,,,,,,11.471464,-0.764468
10.446612,-0.198472,,,,,,,,,,,11.472295,-0.764286
10.447443,-0.197633,,,,,,,,,,,11.473125,-0.764104
10.448274,-0.196637,,,,,,,,,,,11.473956,-0.763923
10.449104,-0.195417,,,,,,,,,,,11.474787,-0.763741
10.449935,-0.194779,,,,,,,,,,,11.475617,-0.763559
10.450766,-0.193638,,,,,,,,,,,11.476448,-0.763377
10.451596,-0.192392,,,,,,,,,,,11.477279,-0.763195
10.452427,-0.191154,,,,,,,,,,,11.478109,-0.763013
10.453258,-0.190365,,,,,,,,,,,11.47894,-0.762831
10.454088,-0.189644,,,,,,,,,,,11.479771,-0.76265
10.454919,-0.189153,,,,,,,,,,,11.480601,-0.76265
10.45575,-0.188104,,,,,,,,,,,11.481432,-0.76265
10.45658,-0.187219,,,,,,,,,,,11.482263,-0.76265
10.457411,-0.186027,,,,,,,,,,,11.483093,-0.76265
10.458241,-0.185077,,,,,,,,,,,11.483925,-0.76265
10.459072,-0.183725,,,,,,,,,,,11.484756,-0.76265
10.459903,-0.182491,,,,,,,,,,,11.485586,-0.76265
10.460733,-0.181551,,,,,,,,,,,11.486417,-0.76265
10.461564,-0.180642,,,,,,,,,,,11.487247,-0.76265
10.462395,-0.179316,,,,,,,,,,,11.488078,-0.76265
10.463225,-0.178156,,,,,,,,,,,11.488909,-0.762471
10.464056,-0.176592,,,,,,,,,,,11.489739,-0.762293
10.464888,-0.175933,,,,,,,,,,,11.49057,-0.762114
10.465718,-0.175051,,,,,,,,,,,11.491401,-0.761936
10.466549,-0.173776,,,,,,,,,,,11.492231,-0.761757
10.46738,-0.172583,,,,,,,,,,,11.493062,-0.761579
10.46821,-0.171298,,,,,,,,,,,11.493893,-0.7614
10.469041,-0.170055,,,,,,,,,,,11.494723,-0.761222
10.469872,-0.168785,,,,,,,,,,,11.495554,-0.761043
10.470702,-0.16819,,,,,,,,,,,11.496385,-0.760864
10.471533,-0.167276,,,,,,,,,,,11.497215,-0.760864
10.472363,-0.16646,,,,,,,,,,,11.498046,-0.760864
10.473194,-0.166103,,,,,,,,,,,11.498877,-0.760864
10.474025,-0.165349,,,,,,,,,,,11.499707,-0.760864
10.474855,-0.164578,,,,,,,,,,,11.500538,-0.760864
10.475686,-0.163876,,,,,,,,,,,11.501369,-0.760864
10.476517,-0.162603,,,,,,,,,,,11.502199,-0.760864
10.477347,-0.161805,,,,,,,,,,,11.50303,-0.760864
10.478178,-0.160703,,,,,,,,,,,11.50386,-0.760864
10.479009,-0.159734,,,,,,,,,,,11.504691,-0.760864
10.479839,-0.158954,,,,,,,,,,,11.505522,-0.760689
10.48067,-0.158166,,,,,,,,,,,11.506352,-0.760514
10.481501,-0.156974,,,,,,,,,,,11.507183,-0.760339
10.482331,-0.156046,,,,,,,,,,,11.508014,-0.760164
10.483162,-0.154705,,,,,,,,,,,11.508844,-0.759988
10.483993,-0.153633,,,,,,,,,,,11.509675,-0.759813
10.484823,-0.152033,,,,,,,,,,,11.510506,-0.759638
10.485654,-0.150929,,,,,,,,,,,11.511336,-0.759463
10.486485,-0.150472,,,,,,,,,,,11.512167,-0.759288
10.487315,-0.149821,,,,,,,,,,,11.512998,-0.759112
10.488146,-0.148317,,,,,,,,,,,11.513828,-0.759112
10.488976,-0.146694,,,,,,,,,,,11.514659,-0.759112
10.489807,-0.146417,,,,,,,,,,,11.51549,-0.759112
10.490638,-0.146145,,,,,,,,,,,11.51632,-0.759112
10.491468,-0.145224,,,,,,,,,,,11.517151,-0.759112
10.492299,-0.144311,,,,,,,,,,,11.517982,-0.759112
10.49313,-0.143977,,,,,,,,,,,11.518812,-0.759112
10.49396,-0.143249,,,,,,,,,,,11.519643,-0.759112
10.494791,-0.141874,,,,,,,,,,,11.520473,-0.759112
10.495622,-0.140943,,,,,,,,,,,11.521304,-0.759112
10.496452,-0.139197,,,,,,,,,,,11.522135,-0.75894
10.497283,-0.13845,,,,,,,,,,,11.522965,-0.758768
10.498114,-0.138012,,,,,,,,,,,11.523796,-0.758596
10.498944,-0.137471,,,,,,,,,,,11.524627,-0.758425
10.499775,-0.136512,,,,,,,,,,,11.525457,-0.758253
10.500606,-0.135696,,,,,,,,,,,11.526288,-0.758081
10.501436,-0.134797,,,,,,,,,,,11.527119,-0.757909
10.502267,-0.133823,,,,,,,,,,,11.527949,-0.757737
10.503098,-0.132666,,,,,,,,,,,11.52878,-0.757565
10.503928,-0.13166,,,,,,,,,,,11.529611,-0.757393
10.504759,-0.130707,,,,,,,,,,,11.530441,-0.757393
10.505589,-0.129797,,,,,,,,,,,11.531272,-0.757393
10.50642,-0.129137,,,,,,,,,,,11.532103,-0.757393
10.507251,-0.128146,,,,,,,,,,,11.532933,-0.757393
10.508081,-0.126867,,,,,,,,,,,11.533764,-0.757393
10.508912,-0.126183,,,,,,,,,,,11.534595,-0.757393
10.509743,-0.125765,,,,,,,,,,,11.535425,-0.757393
10.510573,-0.125091,,,,,,,,,,,11.536256,-0.757393
10.511404,-0.124057,,,,,,,,,,,11.537086,-0.757393
10.512235,-0.122878,,,,,,,,,,,11.537917,-0.757393
10.513065,-0.121774,,,,,,,,,,,11.538748,-0.757224
10.513896,-0.120789,,,,,,,,,,,11.539578,-0.757055
10.514727,-0.11962,,,,,,,,,,,11.540409,-0.756886
10.515557,-0.118727,,,,,,,,,,,11.54124,-0.756718
10.516388,-0.117598,,,,,,,,,,,11.54207,-0.756549
10.517219,-0.116384,,,,,,,,,,,11.542902,-0.75638
10.518049,-0.115378,,,,,,,,,,,11.543733,-0.756211
10.51888,-0.11458,,,,,,,,,,,11.544563,-0.756042
10.519711,-0.113945,,,,,,,,,,,11.545394,-0.755874
10.520541,-0.11287,,,,,,,,,,,11.546225,-0.755705
10.521372,-0.11198,,,,,,,,,,,11.547055,-0.755705
10.522202,-0.111387,,,,,,,,,,,11.547886,-0.755705
10.523033,-0.110449,,,,,,,,,,,11.548717,-0.755705
10.523864,-0.1096,,,,,,,,,,,11.549547,-0.755705
10.524695,-0.109017,,,,,,,,,,,11.550378,-0.755705
10.525526,-0.108397,,,,,,,,,,,11.551208,-0.755705
10.526357,-0.107525,,,,,,,,,,,11.552039,-0.755705
10.527187,-0.106831,,,,,,,,,,,11.55287,-0.755705
10.528018,-0.106138,,,,,,,,,,,11.5537,-0.755705
10.528849,-0.105525,,,,,,,,,,,11.554531,-0.755705
10.529679,-0.105133,,,,,,,,,,,11.555362,-0.755539
10.53051,-0.104827,,,,,,,,,,,11.556192,-0.755373
10.531341,-0.103869,,,,,,,,,,,11.557023,-0.755208
10.532171,-0.102869,,,,,,,,,,,11.557854,-0.755042
10.533002,-0.101904,,,,,,,,,,,11.558684,-0.754876
10.533833,-0.100933,,,,,,,,,,,11.559515,-0.754711
10.534663,-0.099856,,,,,,,,,,,11.560346,-0.754545
10.535494,-0.098547,,,,,,,,,,,11.561176,-0.754379
10.536325,-0.097642,,,,,,,,,,,11.562007,-0.754214
10.537155,-0.096697,,,,,,,,,,,11.562838,-0.754048
10.537986,-0.0955,,,,,,,,,,,11.563668,-0.754048
10.538816,-0.094491,,,,,,,,,,,11.564499,-0.754048
10.539647,-0.09309,,,,,,,,,,,11.56533,-0.754048
10.540478,-0.091668,,,,,,,,,,,11.56616,-0.754048
10.541308,-0.090851,,,,,,,,,,,11.566991,-0.754048
10.542139,-0.090429,,,,,,,,,,,11.567822,-0.754048
10.54297,-0.090032,,,,,,,,,,,11.568652,-0.754048
10.5438,-0.088949,,,,,,,,,,,11.569483,-0.754048
10.544631,-0.087938,,,,,,,,,,,11.570313,-0.754048
10.545462,-0.087226,,,,,,,,,,,11.571144,-0.754048
10.546292,-0.086971,,,,,,,,,,,11.571975,-0.753885
10.547123,-0.08657,,,,,,,,,,,11.572805,-0.753723
10.547954,-0.08579,,,,,,,,,,,11.573636,-0.75356
10.548784,-0.085256,,,,,,,,,,,11.574467,-0.753397
10.549615,-0.084815,,,,,,,,,,,11.575297,-0.753235
10.550446,-0.083997,,,,,,,,,,,11.576128,-0.753072
10.551276,-0.083027,,,,,,,,,,,11.576959,-0.752909
10.552107,-0.082136,,,,,,,,,,,11.577789,-0.752747
10.552938,-0.081441,,,,,,,,,,,11.57862,-0.752584
10.553768,-0.080741,,,,,,,,,,,11.579451,-0.752422
10.554599,-0.080012,,,,,,,,,,,11.580281,-0.752422
10.555429,-0.079359,,,,,,,,,,,11.581112,-0.752422
10.55626,-0.078667,,,,,,,,,,,11.581943,-0.752422
10.557091,-0.077743,,,,,,,,,,,11.582773,-0.752422
10.557921,-0.076738,,,,,,,,,,,11.583604,-0.752422
10.558752,-0.075975,,,,,,,,,,,11.584435,-0.752422
10.559583,-0.075461,,,,,,,,,,,11.585265,-0.752422
10.560413,-0.074673,,,,,,,,,,,11.586096,-0.752422
10.561244,-0.073415,,,,,,,,,,,11.586926,-0.752422
10.562075,-0.072315,,,,,,,,,,,11.587757,-0.752422
10.562905,-0.071162,,,,,,,,,,,11.588588,-0.752262
10.563736,-0.069871,,,,,,,,,,,11.589418,-0.752102
10.564567,-0.068892,,,,,,,,,,,11.590249,-0.751943
10.565397,-0.06799,,,,,,,,,,,11.59108,-0.751783
10.566228,-0.067253,,,,,,,,,,,11.59191,-0.751623
10.567059,-0.066739,,,,,,,,,,,11.592741,-0.751464
10.567889,-0.065876,,,,,,,,,,,11.593572,-0.751304
10.56872,-0.064586,,,,,,,,,,,11.594402,-0.751144
10.569551,-0.063146,,,,,,,,,,,11.595233,-0.750985
10.570381,-0.061471,,,,,,,,,,,11.596064,-0.750825
10.571212,-0.059974,,,,,,,,,,,11.596894,-0.750825
10.572042,-0.05904,,,,,,,,,,,11.597725,-0.750825
10.572873,-0.058116,,,,,,,,,,,11.598556,-0.750825
10.573704,-0.056997,,,,,,,,,,,11.599386,-0.750825
10.574534,-0.055934,,,,,,,,,,,11.600217,-0.750825
10.575365,-0.054737,,,,,,,,,,,11.601048,-0.750825
10.576196,-0.053574,,,,,,,,,,,11.601878,-0.750825
10.577026,-0.053075,,,,,,,,,,,11.60271,-0.750825
10.577857,-0.052757,,,,,,,,,,,11.60354,-0.750825
10.578688,-0.052117,,,,,,,,,,,11.604371,-0.750825
10.579518,-0.051808,,,,,,,,,,,11.605202,-0.750669
10.580349,-0.051366,,,,,,,,,,,11.606032,-0.750512
10.58118,-0.050701,,,,,,,,,,,11.606863,-0.750355
10.58201,-0.050009,,,,,,,,,,,11.607694,-0.750198
10.582841,-0.049291,,,,,,,,,,,11.608524,-0.750042
10.583672,-0.048604,,,,,,,,,,,11.609355,-0.749885
10.584503,-0.04737,,,,,,,,,,,11.610186,-0.749728
10.585334,-0.046294,,,,,,,,,,,11.611016,-0.749572
10.586164,-0.045677,,,,,,,,,,,11.611847,-0.749415
10.586995,-0.045073,,,,,,,,,,,11.612678,-0.749258
10.587826,-0.044243,,,,,,,,,,,11.613508,-0.749258
10.588656,-0.043376,,,,,,,,,,,11.614339,-0.749258
10.589487,-0.042388,,,,,,,,,,,11.61517,-0.749258
10.590318,-0.041171,,,,,,,,,,,11.616,-0.749258
10.591148,-0.040374,,,,,,,,,,,11.616831,-0.749258
10.591979,-0.039727,,,,,,,,,,,11.617661,-0.749258
10.59281,-0.038572,,,,,,,,,,,11.618492,-0.749258
10.59364,-0.037458,,,,,,,,,,,11.619323,-0.749258
10.594471,-0.036513,,,,,,,,,,,11.620153,-0.749258
10.595302,-0.035514,,,,,,,,,,,11.620984,-0.749258
10.596132,-0.034578,,,,,,,,,,,11.621815,-0.749105
10.596963,-0.033712,,,,,,,,,,,11.622645,-0.748951
10.597794,-0.032828,,,,,,,,,,,11.623476,-0.748797
10.598624,-0.03226,,,,,,,,,,,11.624307,-0.748643
10.599455,-0.031595,,,,,,,,,,,11.625137,-0.748489
10.600286,-0.0307,,,,,,,,,,,11.625968,-0.748336
10.601116,-0.029772,,,,,,,,,,,11.626799,-0.748182
10.601947,-0.029046,,,,,,,,,,,11.627629,-0.748028
10.602777,-0.028362,,,,,,,,,,,11.62846,-0.747874
10.603608,-0.028118,,,,,,,,,,,11.629291,-0.74772
10.604439,-0.028089,,,,,,,,,,,11.630121,-0.74772
10.605269,-0.027421,,,,,,,,,,,11.630952,-0.74772
10.6061,-0.026644,,,,,,,,,,,11.631783,-0.74772
10.606931,-0.025884,,,,,,,,,,,11.632613,-0.74772
10.607761,-0.025279,,,,,,,,,,,11.633444,-0.74772
10.608592,-0.024689,,,,,,,,,,,11.634274,-0.74772
10.609423,-0.02411,,,,,,,,,,,11.635105,-0.74772
10.610253,-0.02392,,,,,,,,,,,11.635936,-0.74772
10.611084,-0.023337,,,,,,,,,,,11.636766,-0.74772
10.611915,-0.022954,,,,,,,,,,,11.637597,-0.74772
10.612745,-0.022433,,,,,,,,,,,11.638428,-0.747569
10.613576,-0.021549,,,,,,,,,,,11.639258,-0.747418
10.614407,-0.020923,,,,,,,,,,,11.640089,-0.747267
10.615237,-0.020206,,,,,,,,,,,11.64092,-0.747117
10.616068,-0.019134,,,,,,,,,,,11.64175,-0.746966
10.616899,-0.017928,,,,,,,,,,,11.642581,-0.746815
10.617729,-0.016924,,,,,,,,,,,11.643412,-0.746664
10.61856,-0.016314,,,,,,,,,,,11.644242,-0.746513
10.61939,-0.015276,,,,,,,,,,,11.645073,-0.746362
10.620221,-0.014284,,,,,,,,,,,11.645904,-0.746211
10.621052,-0.013747,,,,,,,,,,,11.646734,-0.746211
10.621882,-0.013154,,,,,,,,,,,11.647565,-0.746211
10.622713,-0.011899,,,,,,,,,,,11.648396,-0.746211
10.623544,-0.010866,,,,,,,,,,,11.649226,-0.746211
10.624374,-0.009877,,,,,,,,,,,11.650057,-0.746211
10.625205,-0.008888,,,,,,,,,,,11.650887,-0.746211
10.626036,-0.008264,,,,,,,,,,,11.651718,-0.746211
10.626866,-0.00796,,,,,,,,,,,11.652549,-0.746211
10.627697,-0.007168,,,,,,,,,,,11.653379,-0.746211
10.628528,-0.006419,,,,,,,,,,,11.65421,-0.746211
10.629358,-0.005459,,,,,,,,,,,11.655041,-0.746063
10.630189,-0.00432,,,,,,,,,,,11.655871,-0.745914
10.63102,-0.003493,,,,,,,,,,,11.656702,-0.745766
10.63185,-0.003196,,,,,,,,,,,11.657533,-0.745618
10.632681,-0.002514,,,,,,,,,,,11.658363,-0.74547
10.633512,-0.001995,,,,,,,,,,,11.659194,-0.745322
10.634342,-0.001583,,,,,,,,,,,11.660025,-0.745173
10.635173,-0.001052,,,,,,,,,,,11.660855,-0.745025
10.636003,-0.000404,,,,,,,,,,,11.661686,-0.744877
10.636834,-0.000049,,,,,,,,,,,11.662518,-0.744729
10.637665,0.000542,,,,,,,,,,,11.663348,-0.744729
10.638495,0.00121,,,,,,,,,,,11.664179,-0.744729
10.639326,0.00189,,,,,,,,,,,11.665009,-0.744729
10.640157,0.002551,,,,,,,,,,,11.66584,-0.744729
10.640987,0.003288,,,,,,,,,,,11.666671,-0.744729
10.641818,0.003365,,,,,,,,,,,11.667501,-0.744729
10.642649,0.004025,,,,,,,,,,,11.668332,-0.744729
10.643479,0.004628,,,,,,,,,,,11.669163,-0.744729
10.644311,0.004922,,,,,,,,,,,11.669993,-0.744729
10.645142,0.005265,,,,,,,,,,,11.670824,-0.744729
10.645972,0.006057,,,,,,,,,,,11.671655,-0.744583
10.646803,0.006533,,,,,,,,,,,11.672485,-0.744438
10.647634,0.007125,,,,,,,,,,,11.673316,-0.744292
10.648464,0.007639,,,,,,,,,,,11.674147,-0.744147
10.649295,0.008277,,,,,,,,,,,11.674977,-0.744002
10.650126,0.009746,,,,,,,,,,,11.675808,-0.743856
10.650956,0.010584,,,,,,,,,,,11.676639,-0.743711
10.651787,0.010883,,,,,,,,,,,11.677469,-0.743565
10.652617,0.011263,,,,,,,,,,,11.6783,-0.74342
10.653448,0.011995,,,,,,,,,,,11.679131,-0.743274
10.654279,0.012489,,,,,,,,,,,11.679961,-0.743274
10.655109,0.012963,,,,,,,,,,,11.680792,-0.743274
10.65594,0.013688,,,,,,,,,,,11.681623,-0.743274
10.656771,0.014417,,,,,,,,,,,11.682453,-0.743274
10.657601,0.014722,,,,,,,,,,,11.683284,-0.743274
10.658432,0.014745,,,,,,,,,,,11.684114,-0.743274
10.659263,0.014805,,,,,,,,,,,11.684945,-0.743274
10.660093,0.015378,,,,,,,,,,,11.685776,-0.743274
10.660924,0.015812,,,,,,,,,,,11.686606,-0.743274
10.661755,0.016253,,,,,,,,,,,11.687437,-0.743274
10.662585,0.017046,,,,,,,,,,,11.688268,-0.743131
10.663416,0.017887,,,,,,,,,,,11.689098,-0.742989
10.664247,0.017669,,,,,,,,,,,11.689929,-0.742846
10.665077,0.018125,,,,,,,,,,,11.69076,-0.742703
10.665908,0.018296,,,,,,,,,,,11.69159,-0.74256
10.666739,0.018685,,,,,,,,,,,11.692421,-0.742417
10.667569,0.019298,,,,,,,,,,,11.693252,-0.742275
10.6684,0.019919,,,,,,,,,,,11.694082,-0.742132
10.66923,0.020354,,,,,,,,,,,11.694913,-0.741989
10.670061,0.020652,,,,,,,,,,,11.695744,-0.741846
10.670892,0.021258,,,,,,,,,,,11.696574,-0.741846
10.671722,0.022209,,,,,,,,,,,11.697405,-0.741846
10.672553,0.022978,,,,,,,,,,,11.698236,-0.741846
10.673384,0.023806,,,,,,,,,,,11.699066,-0.741846
10.674214,0.0241,,,,,,,,,,,11.699897,-0.741846
10.675045,0.024906,,,,,,,,,,,11.700727,-0.741846
10.675876,0.026361,,,,,,,,,,,11.701558,-0.741846
10.676706,0.027632,,,,,,,,,,,11.702389,-0.741846
10.677537,0.027727,,,,,,,,,,,11.703219,-0.741846
10.678368,0.028959,,,,,,,,,,,11.70405,-0.741846
10.679198,0.029568,,,,,,,,,,,11.704881,-0.741706
10.680029,0.03024,,,,,,,,,,,11.705711,-0.741566
10.68086,0.031051,,,,,,,,,,,11.706542,-0.741426
10.68169,0.03196,,,,,,,,,,,11.707373,-0.741286
10.682521,0.03261,,,,,,,,,,,11.708203,-0.741145
10.683352,0.033381,,,,,,,,,,,11.709034,-0.741005
10.684182,0.034112,,,,,,,,,,,11.709865,-0.740865
10.685013,0.034799,,,,,,,,,,,11.710695,-0.740725
10.685843,0.036149,,,,,,,,,,,11.711526,-0.740585
10.686674,0.036694,,,,,,,,,,,11.712357,-0.740445
10.687505,0.037477,,,,,,,,,,,11.713187,-0.740307
10.688335,0.038513,,,,,,,,,,,11.714018,-0.740169
10.689166,0.039436,,,,,,,,,,,11.714849,-0.740032
10.689997,0.040061,,,,,,,,,,,11.715679,-0.739894
10.690827,0.041163,,,,,,,,,,,11.71651,-0.739757
10.691658,0.041365,,,,,,,,,,,11.71734,-0.739619
10.692489,0.042234,,,,,,,,,,,11.718171,-0.739482
10.693319,0.043949,,,,,,,,,,,11.719002,-0.739344
10.69415,0.044959,,,,,,,,,,,11.719832,-0.739206
10.694981,0.045832,,,,,,,,,,,11.720663,-0.739069
10.695811,0.046908,,,,,,,,,,,11.721494,-0.739069
10.696642,0.047723,,,,,,,,,,,11.722325,-0.739069
10.697473,0.048872,,,,,,,,,,,11.723156,-0.739069
10.698303,0.049552,,,,,,,,,,,11.723987,-0.739069
10.699134,0.050175,,,,,,,,,,,11.724817,-0.739069
10.699965,0.050995,,,,,,,,,,,11.725648,-0.739069
10.700795,0.051573,,,,,,,,,,,11.726479,-0.739069
10.701626,0.052159,,,,,,,,,,,11.727309,-0.739069
10.702456,0.052866,,,,,,,,,,,11.72814,-0.739069
10.703287,0.053932,,,,,,,,,,,11.728971,-0.739069
10.704119,0.054755,,,,,,,,,,,11.729801,-0.738934
10.704949,0.055521,,,,,,,,,,,11.730632,-0.738799
10.70578,0.057114,,,,,,,,,,,11.731462,-0.738664
10.706611,0.057892,,,,,,,,,,,11.732293,-0.738528
10.707441,0.058651,,,,,,,,,,,11.733124,-0.738393
10.708272,0.0598,,,,,,,,,,,11.733954,-0.738258
10.709103,0.060682,,,,,,,,,,,11.734785,-0.738123
10.709933,0.061441,,,,,,,,,,,11.735616,-0.737988
10.710764,0.061771,,,,,,,,,,,11.736446,-0.737853
10.711595,0.062649,,,,,,,,,,,11.737277,-0.737718
10.712425,0.063628,,,,,,,,,,,11.738108,-0.737718
10.713256,0.063983,,,,,,,,,,,11.738938,-0.737718
10.714087,0.064594,,,,,,,,,,,11.739769,-0.737718
10.714917,0.065216,,,,,,,,,,,11.7406,-0.737718
10.715748,0.066128,,,,,,,,,,,11.74143,-0.737718
10.716578,0.067401,,,,,,,,,,,11.742261,-0.737718
10.717409,0.067971,,,,,,,,,,,11.743092,-0.737718
10.71824,0.068413,,,,,,,,,,,11.743922,-0.737718
10.71907,0.069977,,,,,,,,,,,11.744753,-0.737718
10.719901,0.070432,,,,,,,,,,,11.745584,-0.737718
10.720732,0.071615,,,,,,,,,,,11.746414,-0.737585
10.721562,0.072562,,,,,,,,,,,11.747245,-0.737453
10.722393,0.073215,,,,,,,,,,,11.748075,-0.73732
10.723224,0.073772,,,,,,,,,,,11.748906,-0.737188
10.724054,0.074384,,,,,,,,,,,11.749737,-0.737055
10.724885,0.075494,,,,,,,,,,,11.750567,-0.736923
10.725716,0.076334,,,,,,,,,,,11.751398,-0.73679
10.726546,0.078217,,,,,,,,,,,11.752229,-0.736657
10.727377,0.079244,,,,,,,,,,,11.753059,-0.736525
10.728208,0.080323,,,,,,,,,,,11.75389,-0.736392
10.729038,0.081458,,,,,,,,,,,11.754721,-0.736262
10.729869,0.082755,,,,,,,,,,,11.755551,-0.736132
10.7307,0.083923,,,,,,,,,,,11.756382,-0.736002
10.73153,0.084572,,,,,,,,,,,11.757213,-0.735872
10.732361,0.085167,,,,,,,,,,,11.758043,-0.735741
10.733191,0.085889,,,,,,,,,,,11.758874,-0.735611
10.734022,0.086638,,,,,,,,,,,11.759705,-0.735481
10.734853,0.086918,,,,,,,,,,,11.760535,-0.735351
10.735683,0.088072,,,,,,,,,,,11.761366,-0.735221
10.736514,0.088601,,,,,,,,,,,11.762197,-0.735091
10.737345,0.089457,,,,,,,,,,,11.763027,-0.735091
10.738175,0.089838,,,,,,,,,,,11.763858,-0.735091
10.739006,0.090852,,,,,,,,,,,11.764688,-0.735091
10.739837,0.091709,,,,,,,,,,,11.765519,-0.735091
10.740667,0.092714,,,,,,,,,,,11.76635,-0.735091
10.741498,0.093829,,,,,,,,,,,11.76718,-0.735091
