Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,,Chrom.1,
UV 1_280,,Cond,,Conc B,,Injection,,Run Log,,"UV 1_280_CUT_TEMP@100,BASEM",
ml,mAU,ml,mS/cm,ml,%,ml,Injection,ml,Logbook,ml,mAU
6.443355,-1.154557,13.913166,9.372989,,,,,,,7.468828,-1.000824
6.444034,-1.154312,13.914525,9.373013,,,,,,,7.469508,-1.000675
6.444714,-1.154026,13.915884,9.373015,,,,,,,7.470187,-1.000856
6.445393,-1.154128,13.917243,9.373022,,,,,,,7.470866,-1.000957
6.446072,-1.153639,13.918602,9.373018,,,,,,,7.471546,-1.001216
6.446752,-1.154086,13.919961,9.373025,,,,,,,7.472225,-1.001407
6.447431,-1.15486,13.92132,9.373039,,,,,,,7.472905,-1.000707
6.448111,-1.154984,13.922679,9.373049,,,,,,,7.473584,-1.000163
6.44879,-1.1545,13.924037,9.373103,,,,,,,7.474264,-0.999551
6.44947,-1.154279,13.925396,9.373121,,,,,,,7.474943,-0.999116
6.450149,-1.154362,13.926755,9.373078,,,,,,,7.475622,-0.998953
6.450828,-1.153366,13.928114,9.373082,,,,,,,7.476302,-0.998641
6.451508,-1.152796,13.929473,9.373107,,,,,,,7.476981,-0.997558
6.452187,-1.152351,13.930832,9.37313,,,,,,,7.477661,-0.997061
6.452867,-1.15179,13.932191,9.373148,,,,,,,7.47834,-0.996754
6.453546,-1.151252,13.93355,9.373181,,,,,,,7.479019,-0.996833
6.454226,-1.151094,13.934909,9.373138,,,,,,,7.479699,-0.99683
6.454905,-1.150866,13.936268,9.373114,,,,,,,7.480378,-0.996769
6.455584,-1.150324,13.937627,9.373166,,,,,,,7.481058,-0.996942
6.456264,-1.150149,13.938986,9.373142,,,,,,,7.481737,-0.996509
6.456943,-1.150503,13.940345,9.373156,,,,,,,7.482417,-0.995722
6.457623,-1.149967,13.941704,9.373215,,,,,,,7.483096,-0.994842
6.458302,-1.149306,13.943063,9.373258,,,,,,,7.483775,-0.993741
6.458981,-1.149234,13.944422,9.373151,,,,,,,7.484455,-0.993252
6.459661,-1.149444,13.94578,9.373117,,,,,,,7.485134,-0.993226
6.46034,-1.149599,13.947139,9.373136,,,,,,,7.485814,-0.993632
6.46102,-1.149779,13.948498,9.373081,,,,,,,7.486493,-0.993052
6.461699,-1.150152,13.949857,9.373068,,,,,,,7.487173,-0.992298
6.462379,-1.150219,13.951216,9.373081,,,,,,,7.487852,-0.990862
6.463058,-1.14973,13.952575,9.373078,,,,,,,7.488531,-0.989708
6.463737,-1.149466,13.953934,9.373072,,,,,,,7.489211,-0.989132
6.464417,-1.149932,13.955293,9.372987,,,,,,,7.48989,-0.989127
6.465096,-1.150795,13.956652,9.372988,,,,,,,7.49057,-0.989194
6.465775,-1.151168,13.958011,9.372927,,,,,,,7.491249,-0.989013
6.466455,-1.151463,13.95937,9.372978,,,,,,,7.491928,-0.988644
6.467134,-1.15122,13.960729,9.37296,,,,,,,7.492608,-0.988108
6.467813,-1.150613,13.962088,9.372995,,,,,,,7.493287,-0.986938
6.468493,-1.150115,13.963447,9.372971,,,,,,,7.493967,-0.985917
6.469172,-1.149691,13.964806,9.372935,,,,,,,7.494646,-0.985284
6.469852,-1.149011,13.966164,9.372883,,,,,,,7.495326,-0.984422
6.470531,-1.148469,13.967523,9.372862,,,,,,,7.496005,-0.983928
6.471211,-1.148102,13.968882,9.372843,,,,,,,7.496684,-0.982969
6.47189,-1.148302,13.970241,9.372925,,,,,,,7.497364,-0.981864
6.472569,-1.148509,13.9716,9.372899,,,,,,,7.498043,-0.981192
6.473249,-1.147993,13.972959,9.372921,,,,,,,7.498723,-0.98083
6.473928,-1.14748,13.974318,9.372942,,,,,,,7.499402,-0.980412
6.474608,-1.147137,13.975677,9.372912,,,,,,,7.500081,-0.979611
6.475287,-1.147822,13.977036,9.372867,,,,,,,7.500761,-0.978665
6.475966,-1.148493,13.978395,9.372857,,,,,,,7.50144,-0.977469
6.476646,-1.148768,13.979753,9.372871,,,,,,,7.50212,-0.977115
6.477325,-1.148442,13.981112,9.372812,,,,,,,7.502799,-0.976504
6.478005,-1.148482,13.982471,9.372773,,,,,,,7.503479,-0.975533
6.478684,-1.148474,13.98383,9.37275,,,,,,,7.504158,-0.974136
6.479364,-1.147946,13.985189,9.37272,,,,,,,7.504837,-0.972741
6.480043,-1.14774,13.986547,9.372691,,,,,,,7.505517,-0.971874
6.480722,-1.147171,13.987906,9.372716,,,,,,,7.506196,-0.971517
6.481402,-1.147284,13.989265,9.372783,,,,,,,7.506876,-0.970606
6.482081,-1.147249,13.990624,9.372835,,,,,,,7.507555,-0.969574
6.482761,-1.147137,13.991983,9.372841,,,,,,,7.508235,-0.969294
6.48344,-1.146894,13.993342,9.372867,,,,,,,7.508914,-0.968886
6.484119,-1.147092,13.994701,9.372861,,,,,,,7.509593,-0.9683
6.484799,-1.147115,13.99606,9.372859,,,,,,,7.510273,-0.968406
6.485478,-1.146671,13.997419,9.37283,,,,,,,7.510952,-0.967528
6.486158,-1.146586,13.998778,9.372801,,,,,,,7.511631,-0.966964
6.486837,-1.146731,14.000137,9.372849,,,,,,,7.512311,-0.966654
6.487517,-1.145788,14.001496,9.372834,,,,,,,7.51299,-0.965546
6.488196,-1.145958,14.002855,9.372849,,,,,,,7.513669,-0.965168
6.488875,-1.146141,14.004214,9.372871,,,,,,,7.514349,-0.964243
6.489555,-1.146542,14.005573,9.372865,,,,,,,7.515028,-0.963837
6.490234,-1.145795,14.006931,9.372832,,,,,,,7.515707,-0.963345
6.490914,-1.145571,14.00829,9.372826,,,,,,,7.516387,-0.962952
6.491593,-1.145832,14.009649,9.37281,,,,,,,7.517066,-0.962847
6.492273,-1.145725,14.011008,9.372766,,,,,,,7.517745,-0.962258
6.492952,-1.145247,14.012367,9.372747,,,,,,,7.518425,-0.961279
6.493631,-1.144855,14.013726,9.372731,,,,,,,7.519104,-0.96048
6.494311,-1.144266,14.015085,9.372755,,,,,,,7.519784,-0.960139
6.49499,-1.143932,14.016444,9.3728,,,,,,,7.520463,-0.959571
6.49567,-1.144111,14.017803,9.372846,,,,,,,7.521143,-0.959727
6.496349,-1.144224,14.019162,9.372887,,,,,,,7.521822,-0.95961
6.497028,-1.144347,14.020521,9.37295,,,,,,,7.522501,-0.958687
6.497708,-1.144142,14.02188,9.373058,,,,,,,7.523181,-0.957767
6.498387,-1.143734,14.023239,9.373032,,,,,,,7.52386,-0.956788
6.499067,-1.143936,14.024598,9.373085,,,,,,,7.52454,-0.955509
6.499746,-1.143826,14.025957,9.373028,,,,,,,7.525219,-0.95436
6.500426,-1.143975,14.027315,9.373132,,,,,,,7.525898,-0.953864
6.501105,-1.143886,14.028674,9.37319,,,,,,,7.526578,-0.953751
6.501784,-1.143834,14.030033,9.373203,,,,,,,7.527257,-0.95347
6.502464,-1.144131,14.031392,9.373137,,,,,,,7.527937,-0.952583
6.503143,-1.144374,14.032751,9.373154,,,,,,,7.528616,-0.951791
6.503823,-1.14459,14.03411,9.37309,,,,,,,7.529296,-0.950807
6.504502,-1.144866,14.035469,9.373026,,,,,,,7.529975,-0.950709
6.505182,-1.145194,14.036828,9.373072,,,,,,,7.530654,-0.950388
6.505861,-1.146034,14.038187,9.373068,,,,,,,7.531334,-0.94931
6.50654,-1.146503,14.039546,9.37309,,,,,,,7.532013,-0.948208
6.50722,-1.146785,14.040905,9.373113,,,,,,,7.532693,-0.946719
6.507899,-1.147733,14.042264,9.373103,,,,,,,7.533372,-0.945751
6.508579,-1.147799,14.043623,9.373093,,,,,,,7.534051,-0.944762
6.509258,-1.147251,14.044982,9.3731,,,,,,,7.534731,-0.944549
6.509937,-1.14757,14.046341,9.373133,,,,,,,7.53541,-0.943865
6.510617,-1.147905,14.047699,9.373177,,,,,,,7.53609,-0.943411
6.511296,-1.148447,14.049058,9.373178,,,,,,,7.536769,-0.94291
6.511976,-1.148526,14.050417,9.373151,,,,,,,7.537449,-0.942953
6.512655,-1.148886,14.051776,9.373191,,,,,,,7.538128,-0.942644
6.513335,-1.149332,14.053135,9.373264,,,,,,,7.538807,-0.941684
6.514014,-1.149236,14.054494,9.373303,,,,,,,7.539487,-0.940049
6.514693,-1.149248,14.055853,9.373323,,,,,,,7.540166,-0.939262
6.515373,-1.149278,14.057212,9.373355,,,,,,,7.540846,-0.938715
6.516052,-1.149886,14.058571,9.373373,,,,,,,7.541525,-0.937908
6.516732,-1.150289,14.05993,9.373374,,,,,,,7.542205,-0.937446
6.517411,-1.150913,14.061289,9.373381,,,,,,,7.542884,-0.937106
6.51809,-1.151552,14.062648,9.373366,,,,,,,7.543563,-0.936305
6.51877,-1.152102,14.064007,9.373318,,,,,,,7.544243,-0.936192
6.519449,-1.15206,14.065366,9.373281,,,,,,,7.544922,-0.934977
6.520129,-1.152043,14.066725,9.373307,,,,,,,7.545602,-0.933617
6.520808,-1.152974,14.068083,9.37336,,,,,,,7.546281,-0.932689
6.521488,-1.153242,14.069442,9.37337,,,,,,,7.54696,-0.931448
6.522167,-1.154681,14.070801,9.373386,,,,,,,7.54764,-0.930531
6.522846,-1.155156,14.07216,9.37339,,,,,,,7.548319,-0.929763
6.523526,-1.156033,14.073519,9.373394,,,,,,,7.548999,-0.928364
6.524205,-1.156693,14.074878,9.373427,,,,,,,7.549678,-0.927128
6.524885,-1.157219,14.076237,9.373489,,,,,,,7.550358,-0.926061
6.525564,-1.158177,14.077596,9.373532,,,,,,,7.551037,-0.924945
6.526244,-1.158407,14.078955,9.373553,,,,,,,7.551716,-0.923627
6.526923,-1.158566,14.080314,9.37359,,,,,,,7.552396,-0.922584
6.527602,-1.158272,14.081673,9.373641,,,,,,,7.553075,-0.921236
6.528282,-1.159003,14.083032,9.373687,,,,,,,7.553755,-0.920744
6.528961,-1.15929,14.084391,9.373722,,,,,,,7.554434,-0.919675
6.529641,-1.159998,14.08575,9.373727,,,,,,,7.555114,-0.918879
6.53032,-1.160525,14.087109,9.37371,,,,,,,7.555793,-0.918761
6.530999,-1.160672,14.088468,9.373743,,,,,,,7.556472,-0.918441
6.531679,-1.16111,14.089826,9.373805,,,,,,,7.557152,-0.91801
6.532358,-1.160955,14.091185,9.373883,,,,,,,7.557831,-0.917465
6.533038,-1.160682,14.092544,9.373874,,,,,,,7.558511,-0.916624
6.533717,-1.161356,14.093903,9.373844,,,,,,,7.55919,-0.91535
6.534397,-1.16191,14.095262,9.3739,,,,,,,7.559869,-0.913809
6.535076,-1.162426,14.096621,9.373886,,,,,,,7.560549,-0.912251
6.535755,-1.162493,14.09798,9.373899,,,,,,,7.561228,-0.911277
6.536435,-1.162954,14.099339,9.373914,,,,,,,7.561908,-0.910283
6.537114,-1.163018,14.100698,9.373927,,,,,,,7.562587,-0.909382
6.537794,-1.162498,14.102057,9.373906,,,,,,,7.563267,-0.908819
6.538473,-1.161942,14.103415,9.373886,,,,,,,7.563946,-0.908009
6.539153,-1.161249,14.104774,9.373845,,,,,,,7.564625,-0.907555
6.539832,-1.161271,14.106133,9.373821,,,,,,,7.565305,-0.90656
6.540511,-1.161533,14.107492,9.373857,,,,,,,7.565984,-0.905953
6.541191,-1.161501,14.108851,9.37386,,,,,,,7.566664,-0.905785
6.54187,-1.16111,14.110209,9.373856,,,,,,,7.567343,-0.90593
6.54255,-1.161304,14.111568,9.373828,,,,,,,7.568022,-0.905074
6.543229,-1.16156,14.112927,9.373768,,,,,,,7.568702,-0.903761
6.543908,-1.161877,14.114286,9.373819,,,,,,,7.569381,-0.902894
6.544588,-1.161453,14.115645,9.373801,,,,,,,7.570061,-0.902805
6.545267,-1.16155,14.117004,9.373842,,,,,,,7.57074,-0.902496
6.545947,-1.161524,14.118363,9.373829,,,,,,,7.57142,-0.901963
6.546626,-1.160972,14.119722,9.373829,,,,,,,7.572099,-0.901472
6.547306,-1.161046,14.121081,9.373846,,,,,,,7.572778,-0.90126
6.547985,-1.160616,14.12244,9.373872,,,,,,,7.573458,-0.900843
6.548664,-1.160295,14.123799,9.373892,,,,,,,7.574137,-0.900943
6.549344,-1.15997,14.125158,9.373916,,,,,,,7.574817,-0.900088
6.550023,-1.159895,14.126517,9.373927,,,,,,,7.575496,-0.899669
6.550703,-1.160162,14.127876,9.373945,,,,,,,7.576176,-0.899126
6.551382,-1.159823,14.129235,9.373969,,,,,,,7.576855,-0.898587
6.552062,-1.159408,14.130593,9.373908,,,,,,,7.577534,-0.89739
6.552741,-1.160295,14.131952,9.373823,,,,,,,7.578214,-0.897099
6.55342,-1.161458,14.133311,9.373787,,,,,,,7.578893,-0.896648
6.5541,-1.161991,14.13467,9.373794,,,,,,,7.579573,-0.896722
6.554779,-1.161905,14.136029,9.373801,,,,,,,7.580252,-0.896019
6.555459,-1.161034,14.137388,9.373778,,,,,,,7.580931,-0.894729
6.556138,-1.160507,14.138747,9.37377,,,,,,,7.581611,-0.893319
6.556817,-1.159765,14.140106,9.373758,,,,,,,7.58229,-0.893125
6.557497,-1.159288,14.141465,9.373743,,,,,,,7.58297,-0.892376
6.558176,-1.159091,14.142824,9.373697,,,,,,,7.583649,-0.891618
6.558856,-1.15872,14.144183,9.373682,,,,,,,7.584329,-0.890934
6.559535,-1.15883,14.145542,9.3737,,,,,,,7.585008,-0.891383
6.560215,-1.159296,14.146901,9.373672,,,,,,,7.585687,-0.891227
6.560894,-1.160302,14.14826,9.373647,,,,,,,7.586367,-0.89029
6.561573,-1.160535,14.149619,9.373629,,,,,,,7.587046,-0.888806
6.562253,-1.160433,14.150977,9.373666,,,,,,,7.587726,-0.887694
6.562932,-1.16027,14.152336,9.373672,,,,,,,7.588405,-0.886976
6.563612,-1.160233,14.153695,9.373719,,,,,,,7.589085,-0.88622
6.564291,-1.160566,14.155054,9.373662,,,,,,,7.589764,-0.885524
6.56497,-1.160603,14.156413,9.373639,,,,,,,7.590443,-0.884961
6.56565,-1.160425,14.157772,9.373654,,,,,,,7.591123,-0.883871
6.566329,-1.159873,14.159131,9.373625,,,,,,,7.591802,-0.883197
6.567008,-1.159576,14.16049,9.373569,,,,,,,7.592482,-0.883278
6.567688,-1.159453,14.161849,9.373571,,,,,,,7.593161,-0.882844
6.568367,-1.159547,14.163208,9.373509,,,,,,,7.59384,-0.883249
6.569047,-1.16012,14.164567,9.373517,,,,,,,7.59452,-0.882521
6.569726,-1.160205,14.165926,9.373534,,,,,,,7.595199,-0.882637
6.570405,-1.160658,14.167285,9.37348,,,,,,,7.595879,-0.882433
6.571085,-1.161726,14.168644,9.373472,,,,,,,7.596558,-0.881332
6.571764,-1.162461,14.170003,9.373405,,,,,,,7.597238,-0.879999
6.572444,-1.162775,14.171361,9.373426,,,,,,,7.597917,-0.879711
6.573123,-1.16289,14.17272,9.373437,,,,,,,7.598596,-0.879408
6.573802,-1.163251,14.174079,9.373539,,,,,,,7.599276,-0.878787
6.574482,-1.163829,14.175438,9.373522,,,,,,,7.599955,-0.877164
6.575161,-1.164111,14.176797,9.373512,,,,,,,7.600635,-0.876034
6.575841,-1.16402,14.178156,9.373444,,,,,,,7.601314,-0.875371
6.57652,-1.163959,14.179515,9.373423,,,,,,,7.601993,-0.875176
6.5772,-1.163894,14.180874,9.373428,,,,,,,7.602673,-0.874588
6.577879,-1.164293,14.182233,9.373478,,,,,,,7.603352,-0.873593
6.578558,-1.164865,14.183592,9.3735,,,,,,,7.604032,-0.872727
6.579238,-1.165514,14.184951,9.373488,,,,,,,7.604711,-0.872679
6.579917,-1.166107,14.18631,9.373464,,,,,,,7.605391,-0.872378
6.580597,-1.166579,14.187669,9.373524,,,,,,,7.60607,-0.871936
6.581276,-1.166924,14.189028,9.373527,,,,,,,7.606749,-0.871938
6.581955,-1.167559,14.190387,9.373569,,,,,,,7.607429,-0.871574
6.582635,-1.167919,14.191745,9.373638,,,,,,,7.608108,-0.871089
6.583314,-1.168292,14.193104,9.373727,,,,,,,7.608788,-0.869486
6.583994,-1.169021,14.194463,9.373753,,,,,,,7.609467,-0.867966
6.584673,-1.169642,14.195822,9.37377,,,,,,,7.610147,-0.867262
6.585353,-1.170478,14.197181,9.373851,,,,,,,7.610826,-0.866778
6.586032,-1.16994,14.19854,9.373886,,,,,,,7.611505,-0.866489
6.586711,-1.170015,14.199899,9.373882,,,,,,,7.612185,-0.866117
6.587391,-1.170544,14.201258,9.373914,,,,,,,7.612864,-0.865257
6.58807,-1.171199,14.202617,9.373974,,,,,,,7.613544,-0.86503
6.58875,-1.17139,14.203976,9.373993,,,,,,,7.614223,-0.864936
6.589429,-1.17148,14.205335,9.37401,,,,,,,7.614902,-0.864675
6.590109,-1.171873,14.206694,9.37403,,,,,,,7.615582,-0.864565
6.590788,-1.172379,14.208053,9.374053,,,,,,,7.616261,-0.864698
6.591467,-1.17231,14.209412,9.374034,,,,,,,7.616941,-0.863888
6.592147,-1.172341,14.210771,9.373997,,,,,,,7.61762,-0.862973
6.592826,-1.172152,14.212129,9.373962,,,,,,,7.6183,-0.861648
6.593506,-1.171703,14.213488,9.373968,,,,,,,7.618979,-0.860178
6.594185,-1.171666,14.214847,9.374007,,,,,,,7.619658,-0.859499
6.594864,-1.171899,14.216206,9.374012,,,,,,,7.620338,-0.85941
6.595544,-1.172741,14.217565,9.373975,,,,,,,7.621017,-0.859561
6.596223,-1.173803,14.218924,9.37396,,,,,,,7.621697,-0.858687
6.596903,-1.174111,14.220283,9.373919,,,,,,,7.622376,-0.857744
6.597582,-1.174416,14.221642,9.373922,,,,,,,7.623056,-0.856284
6.598262,-1.175192,14.223001,9.374012,,,,,,,7.623735,-0.854949
6.598941,-1.175833,14.22436,9.374025,,,,,,,7.624414,-0.854432
6.59962,-1.176673,14.225718,9.373986,,,,,,,7.625094,-0.853715
6.6003,-1.17691,14.227077,9.374007,,,,,,,7.625773,-0.853411
6.600979,-1.177154,14.228436,9.374063,,,,,,,7.626453,-0.852548
6.601659,-1.177635,14.229795,9.374105,,,,,,,7.627132,-0.851005
6.602338,-1.177416,14.231154,9.374122,,,,,,,7.627811,-0.849988
6.603018,-1.176957,14.232513,9.374101,,,,,,,7.628491,-0.848964
6.603697,-1.177158,14.233871,9.374125,,,,,,,7.62917,-0.848422
6.604376,-1.177279,14.23523,9.374188,,,,,,,7.62985,-0.848168
6.605056,-1.177839,14.236589,9.3742,,,,,,,7.630529,-0.846957
6.605735,-1.178961,14.237948,9.37418,,,,,,,7.631209,-0.845303
6.606415,-1.179856,14.239307,9.374191,,,,,,,7.631888,-0.843841
6.607094,-1.179693,14.240666,9.374224,,,,,,,7.632567,-0.843369
6.607773,-1.179151,14.242025,9.374275,,,,,,,7.633247,-0.843491
6.608453,-1.179078,14.243384,9.374338,,,,,,,7.633926,-0.843135
6.609132,-1.17949,14.244743,9.374394,,,,,,,7.634606,-0.843101
6.609812,-1.18001,14.246102,9.374371,,,,,,,7.635285,-0.843019
6.610491,-1.180556,14.247461,9.374334,,,,,,,7.635964,-0.842397
6.611171,-1.180893,14.24882,9.374286,,,,,,,7.636644,-0.841479
6.61185,-1.180653,14.250179,9.374266,,,,,,,7.637323,-0.839943
6.612529,-1.181014,14.251538,9.374281,,,,,,,7.638003,-0.838267
6.613209,-1.180591,14.252897,9.374275,,,,,,,7.638682,-0.837786
6.613888,-1.180923,14.254255,9.374312,,,,,,,7.639362,-0.837136
6.614568,-1.180715,14.255614,9.374324,,,,,,,7.640041,-0.835787
6.615247,-1.180895,14.256973,9.374297,,,,,,,7.64072,-0.835036
6.615926,-1.181344,14.258332,9.374295,,,,,,,7.6414,-0.834311
6.616606,-1.181679,14.259691,9.374348,,,,,,,7.642079,-0.834758
6.617285,-1.181559,14.26105,9.374355,,,,,,,7.642759,-0.834861
6.617965,-1.181977,14.262409,9.374335,,,,,,,7.643438,-0.834394
6.618644,-1.181746,14.263768,9.374341,,,,,,,7.644118,-0.834237
6.619324,-1.182253,14.265127,9.374347,,,,,,,7.644797,-0.833635
6.620003,-1.182102,14.266486,9.374349,,,,,,,7.645476,-0.832784
6.620682,-1.181564,14.267845,9.374302,,,,,,,7.646156,-0.832056
6.621362,-1.181562,14.269204,9.374282,,,,,,,7.646835,-0.831413
6.622041,-1.182516,14.270563,9.374253,,,,,,,7.647515,-0.830649
6.622721,-1.183278,14.271922,9.374185,,,,,,,7.648194,-0.830439
6.6234,-1.183983,14.273281,9.374169,,,,,,,7.648873,-0.829366
6.62408,-1.185089,14.274639,9.374185,,,,,,,7.649553,-0.828233
6.624759,-1.185853,14.275998,9.374163,,,,,,,7.650232,-0.827578
6.625438,-1.18668,14.277357,9.374165,,,,,,,7.650912,-0.82744
6.626118,-1.18807,14.278716,9.374148,,,,,,,7.651591,-0.826733
6.626797,-1.188966,14.280075,9.374129,,,,,,,7.652271,-0.826246
6.627477,-1.189154,14.281434,9.374135,,,,,,,7.65295,-0.825913
6.628156,-1.189081,14.282793,9.374118,,,,,,,7.653629,-0.825272
6.628835,-1.188589,14.284152,9.374106,,,,,,,7.654309,-0.824183
6.629515,-1.188088,14.285511,9.374097,,,,,,,7.654988,-0.823051
6.630194,-1.188529,14.28687,9.374111,,,,,,,7.655668,-0.82242
6.630874,-1.188678,14.288229,9.374117,,,,,,,7.656347,-0.82194
6.631553,-1.188235,14.289588,9.37414,,,,,,,7.657027,-0.821609
6.632233,-1.188116,14.290947,9.374175,,,,,,,7.657706,-0.821434
6.632912,-1.188111,14.292306,9.374187,,,,,,,7.658385,-0.821513
6.633591,-1.188562,14.293665,9.374112,,,,,,,7.659065,-0.820241
6.634271,-1.188667,14.295023,9.37406,,,,,,,7.659744,-0.819698
6.63495,-1.188927,14.296382,9.374084,,,,,,,7.660424,-0.81981
6.63563,-1.189439,14.297741,9.374132,,,,,,,7.661103,-0.820486
6.636309,-1.18987,14.2991,9.374151,,,,,,,7.661782,-0.820321
6.636989,-1.190222,14.300459,9.374204,,,,,,,7.662462,-0.81996
6.637668,-1.190053,14.301818,9.374208,,,,,,,7.663141,-0.819765
6.638347,-1.189639,14.303177,9.374224,,,,,,,7.663821,-0.819497
6.639027,-1.18914,14.304536,9.374231,,,,,,,7.6645,-0.819267
6.639706,-1.188765,14.305895,9.374241,,,,,,,7.66518,-0.819148
6.640386,-1.188938,14.307254,9.374244,,,,,,,7.665859,-0.81889
6.641065,-1.189121,14.308613,9.374203,,,,,,,7.666538,-0.818322
6.641744,-1.188768,14.309972,9.374177,,,,,,,7.667218,-0.817526
6.642424,-1.188715,14.311331,9.374233,,,,,,,7.667897,-0.816221
6.643103,-1.188581,14.31269,9.374195,,,,,,,7.668577,-0.81473
6.643783,-1.188593,14.314049,9.37414,,,,,,,7.669256,-0.814027
6.644462,-1.188726,14.315407,9.374088,,,,,,,7.669936,-0.813799
6.645142,-1.188887,14.316766,9.37411,,,,,,,7.670615,-0.813458
6.645821,-1.188303,14.318125,9.374084,,,,,,,7.671294,-0.813132
6.6465,-1.188148,14.319484,9.374112,,,,,,,7.671974,-0.812491
6.64718,-1.188308,14.320843,9.374118,,,,,,,7.672653,-0.811562
6.647859,-1.188967,14.322202,9.374078,,,,,,,7.673333,-0.810524
6.648539,-1.189174,14.323561,9.374086,,,,,,,7.674012,-0.809286
6.649218,-1.189017,14.32492,9.374145,,,,,,,7.674691,-0.808704
6.649897,-1.188487,14.326279,9.374188,,,,,,,7.675371,-0.807693
6.650577,-1.188339,14.327638,9.374097,,,,,,,7.67605,-0.807187
6.651256,-1.188212,14.328997,9.374044,,,,,,,7.67673,-0.806784
6.651936,-1.188118,14.330356,9.374055,,,,,,,7.677409,-0.805644
6.652615,-1.187969,14.331715,9.374081,,,,,,,7.678089,-0.804557
6.653295,-1.187873,14.333074,9.374091,,,,,,,7.678768,-0.803064
6.653974,-1.187683,14.334433,9.374088,,,,,,,7.679447,-0.801403
6.654653,-1.187294,14.335791,9.374058,,,,,,,7.680127,-0.800083
6.655333,-1.186328,14.33715,9.37404,,,,,,,7.680806,-0.799257
6.656012,-1.185672,14.338509,9.374043,,,,,,,7.681486,-0.797788
6.656692,-1.18556,14.339868,9.374036,,,,,,,7.682165,-0.797222
6.657371,-1.184438,14.341227,9.374042,,,,,,,7.682844,-0.796836
6.658051,-1.184186,14.342586,9.374055,,,,,,,7.683524,-0.796255
6.65873,-1.183389,14.343945,9.374038,,,,,,,7.684203,-0.795152
6.659409,-1.182579,14.345304,9.374002,,,,,,,7.684883,-0.794475
6.660089,-1.181782,14.346663,9.373968,,,,,,,7.685562,-0.794639
6.660768,-1.181986,14.348022,9.373953,,,,,,,7.686242,-0.793866
6.661448,-1.181825,14.34938,9.373948,,,,,,,7.686921,-0.793433
6.662127,-1.181862,14.350739,9.373954,,,,,,,7.6876,-0.793491
6.662806,-1.181473,14.352098,9.373987,,,,,,,7.68828,-0.793441
6.663486,-1.180647,14.353457,9.373971,,,,,,,7.688959,-0.792495
6.664165,-1.180179,14.354816,9.373925,,,,,,,7.689639,-0.791441
6.664845,-1.179985,14.356174,9.373914,,,,,,,7.690318,-0.790814
6.665524,-1.179701,14.357533,9.373834,,,,,,,7.690998,-0.789622
6.666203,-1.178913,14.358892,9.373759,,,,,,,7.691677,-0.788464
6.666883,-1.178256,14.360251,9.373725,,,,,,,7.692356,-0.787626
6.667562,-1.177602,14.36161,9.373735,,,,,,,7.693036,-0.786079
6.668242,-1.176751,14.362969,9.373693,,,,,,,7.693715,-0.783766
6.668921,-1.176107,14.364328,9.373693,,,,,,,7.694395,-0.781381
6.6696,-1.176271,14.365687,9.373651,,,,,,,7.695074,-0.779975
6.67028,-1.175974,14.367046,9.373593,,,,,,,7.695753,-0.778382
6.670959,-1.17544,14.368405,9.373581,,,,,,,7.696433,-0.776789
6.671638,-1.174908,14.369764,9.373583,,,,,,,7.697112,-0.775711
6.672318,-1.174471,14.371123,9.373614,,,,,,,7.697792,-0.774459
6.672997,-1.173891,14.372482,9.373552,,,,,,,7.698471,-0.773373
6.673677,-1.173308,14.373841,9.37352,,,,,,,7.699151,-0.772799
6.674356,-1.173561,14.3752,9.373476,,,,,,,7.69983,-0.771499
6.675036,-1.17429,14.376559,9.373483,,,,,,,7.700509,-0.770203
6.675715,-1.174231,14.377917,9.373482,,,,,,,7.701189,-0.769237
6.676394,-1.174149,14.379276,9.373408,,,,,,,7.701868,-0.768554
6.677074,-1.173808,14.380635,9.373359,,,,,,,7.702548,-0.767608
6.677753,-1.173421,14.381994,9.373353,,,,,,,7.703227,-0.766299
6.678433,-1.173526,14.383353,9.373336,,,,,,,7.703907,-0.76531
6.679112,-1.173737,14.384712,9.373281,,,,,,,7.704586,-0.764282
6.679791,-1.173864,14.386071,9.373304,,,,,,,7.705265,-0.762817
6.680471,-1.173329,14.38743,9.373326,,,,,,,7.705945,-0.761665
6.68115,-1.172896,14.388789,9.373312,,,,,,,7.706624,-0.760567
6.68183,-1.172472,14.390148,9.373357,,,,,,,7.707304,-0.759758
6.682509,-1.172006,14.391507,9.373367,,,,,,,7.707983,-0.758702
6.683189,-1.171576,14.392866,9.373396,,,,,,,7.708662,-0.757644
6.683868,-1.171033,14.394225,9.373417,,,,,,,7.709342,-0.756425
6.684547,-1.170401,14.395584,9.373363,,,,,,,7.710021,-0.754734
6.685227,-1.169824,14.396943,9.373374,,,,,,,7.710701,-0.753598
6.685906,-1.16944,14.398301,9.37339,,,,,,,7.71138,-0.752936
6.686586,-1.169034,14.39966,9.373446,,,,,,,7.712059,-0.752273
6.687265,-1.168832,14.401019,9.373475,,,,,,,7.712739,-0.751991
6.687945,-1.168562,14.402378,9.373505,,,,,,,7.713418,-0.751297
6.688624,-1.168152,14.403737,9.373541,,,,,,,7.714097,-0.750552
6.689303,-1.168071,14.405096,9.37359,,,,,,,7.714777,-0.750125
6.689983,-1.167614,14.406455,9.373631,,,,,,,7.715456,-0.748859
